locality_token,species_latin_name,species_common_name,project_accessions,source_family,source_releases,record_modalities,review_strengths,provenance_qualities,original_location_text,locality,political_entity,latitude,longitude,latitude_text,longitude_text,coordinate_confidence,chronology_text,time_start_bp,time_end_bp,time_mean_bp,dating_basis,chronology_evidence_class,chronology_precision_posture,nordic_inclusion,nordic_inclusion_reason,interpretation_note
equus_caballus:locality:prjeb31613:darialitamarafort:georgia,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,"Dariali, Tamara Fort","Dariali, Tamara Fort",Georgia,42.74016371,44.62016419,42.740163709999997,44.620164189999997,exact,17-617 BP,17,617,317,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_interval,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:derkul:russia,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Derkul,Derkul,Russia,51.16,51.17,51.16,51.17,exact,2143 BP,2143,2143,2143,mixed_radiocarbon_and_archaeological_context,archaeological_context_date,contextual_interval,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:dunajvros:hungary,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Dunaújváros,Dunaújváros,Hungary,46.9619059,18.9355227,46.961905899999998,18.9355227,exact,4077 BP,4077,4077,4077,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:ebastovce:slovakia,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Šebastovce,Šebastovce,Slovakia,48.655,21.268,48.655000000000001,21.268000000000001,exact,1217-1417 BP,1217,1417,1317,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_interval,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:elacequin:spain,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,El Acequión,El Acequión,Spain,39.024444,-2.028056,39.024444000000003,-2.0280559999999999,exact,3993-4058 BP,3993,4058,4026,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:elsvilars:spain,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Els Vilars,Els Vilars,Spain,41.57,0.95,41.57,0.95,exact,2672 BP,2672,2672,2672,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:evreuxclosauduc:france,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,"Evreux, Clos-au-Duc","Evreux, Clos-au-Duc",France,49.0196385,1.1589729,49.019638499999999,1.1589729,exact,1717-1917 BP,1717,1917,1817,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_interval,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:fengtai:china,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Fengtai,Fengtai,China,36.8406667,101.9584722,36.8406667,101.9584722,exact,2820 BP,2820,2820,2820,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:frankfurtheddenheim:germany,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Frankfurt-Heddenheim,Frankfurt-Heddenheim,Germany,50.1612625,8.6424693,50.161262499999999,8.6424693000000001,exact,1863 BP,1863,1863,1863,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:fresneslsmontauban:france,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Fresnes-lès-Montauban,Fresnes-lès-Montauban,France,48.442396,1.494154,48.442396000000002,1.494154,exact,1872 BP,1872,1872,1872,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:garbovat:romania,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Garbovat,Garbovat,Romania,44.86699,22.0079387,44.866990000000001,22.0079387,exact,3574 BP,3574,3574,3574,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:golmodii:mongolia,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Gol Mod II,Gol Mod II,Mongolia,48.01777778,101.3533333,48.017777780000003,101.3533333,exact,1988-2011 BP,1988,2011,2000,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_interval,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:goyet:belgium,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Goyet,Goyet,Belgium,50.44667,5.00911,50.446669999999997,5.0091099999999997,exact,2143-35870 BP,2143,35870,19006,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_interval,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:granastair:iceland,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Granastaðir,Granastaðir,Iceland,65.268,-18.24,65.268000000000001,-18.239999999999998,exact,917-1217 BP,917,1217,1067,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_interval,true,This locality falls inside the Nordic publication footprint through direct Iceland sample evidence.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:gregorevka4:kazakhstan,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Gregorevka 4,Gregorevka 4,Kazakhstan,52.62909,76.738794,52.629089999999998,76.738793999999999,exact,1192 BP,1192,1192,1192,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:halvai3:kazakhstan,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Halvai 3,Halvai 3,Kazakhstan,52.843,62.9029,52.843000000000004,62.902900000000002,exact,2217-2867 BP,2217,2867,2542,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_interval,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:halvai5:kazakhstan,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Halvai 5,Halvai 5,Kazakhstan,52.843,62.9029,52.843000000000004,62.902900000000002,exact,3817-4217 BP,3817,4217,4017,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_interval,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:haunstetten:germany,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Haunstetten,Haunstetten,Germany,48.3079118,10.8938381,48.307911799999999,10.8938381,exact,1979 BP,1979,1979,1979,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:khatuu2:mongolia,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Khatuu 2,Khatuu 2,Mongolia,48.583056,88.393528,48.583055999999999,88.393528000000003,exact,2312 BP,2312,2312,2312,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:khotont:mongolia,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Khotont,Khotont,Mongolia,47.3056111,102.6464722,47.3056111,102.64647220000001,exact,1177-1406 BP,1177,1406,1292,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_interval,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:kokorevo:russia,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Kokorevo,Kokorevo,Russia,53.933,90.933,53.933,90.933000000000007,exact,14450 BP,14450,14450,14450,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:krasnayagorka:russia,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Krasnaya Gorka,Krasnaya Gorka,Russia,51.53869,94.00885,51.538690000000003,94.008849999999995,exact,1446 BP,1446,1446,1446,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:krasnokamenka:russia,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Krasnokamenka,Krasnokamenka,Russia,54.35,60.15,54.35,60.15,exact,4000-5000 BP,4000,5000,4500,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_interval,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:kuliancave:iran,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Kulian Cave,Kulian Cave,Iran,34.730428,46.671981,34.730428000000003,46.671981000000002,exact,1694 BP,1694,1694,1694,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:lebyazhinkaiv:russia,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Lebyazhinka IV,Lebyazhinka IV,Russia,53.43,50.4,53.43,50.4,exact,2143 BP,2143,2143,2143,mixed_radiocarbon_and_archaeological_context,archaeological_context_date,contextual_interval,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:longueilannel:france,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Longueil-Annel,Longueil-Annel,France,49.469035,2.86053,49.469034999999998,2.8605299999999998,exact,217-317 BP,217,317,267,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_interval,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:maconruerambuteau:france,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,"Macon, rue Rambuteau","Macon, rue Rambuteau",France,46.307532,4.823474,46.307532000000002,4.823474,exact,1717-1817 BP,1717,1817,1767,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_interval,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:mainz:germany,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Mainz,Mainz,Germany,49.99,8.26,49.99,8.26,exact,1373 BP,1373,1373,1373,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:marvelcemetery:lithuania,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Marvelė cemetery,Marvelė cemetery,Lithuania,54.89674,23.87248,54.896740000000001,23.872479999999999,exact,1087-1189 BP,1087,1189,1138,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_interval,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:merzlyyar:russia,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Merzly Yar,Merzly Yar,Russia,53.36333333,95.36277778,53.363333330000003,95.362777780000002,exact,23789 BP,23789,23789,23789,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:metzplacedelarpublique:france,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,"Metz, Place de la République","Metz, Place de la République",France,49.115293,6.172751,49.115293000000001,6.1727509999999999,exact,467-517 BP,467,517,492,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_interval,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:miciurin:moldova,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Miciurin,Miciurin,Moldova,47.986875,27.790131,47.986874999999998,27.790130999999999,exact,3017-3517 BP,3017,3517,3267,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_interval,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:museumspecimen:na,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,museum specimen,museum specimen,N/A,,,,,exact,89-105 BP,89,105,97,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:noyonorroire:france,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Noyon - Orroire,Noyon - Orroire,France,49.571363,3.017742,49.571362999999998,3.0177420000000001,exact,617-817 BP,617,817,717,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_interval,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:nutar:croatia,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Nuštar,Nuštar,Croatia,45.3325281,18.8414917,45.332528099999998,18.841491699999999,exact,1187 BP,1187,1187,1187,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:oktyabrsky:russia,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Oktyabrsky,Oktyabrsky,Russia,47.9666667,43.6436111,47.966666699999998,43.643611100000001,exact,659-830 BP,659,830,744,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:olonkuringol:mongolia,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Olon Kurin Gol,Olon Kurin Gol,Mongolia,49.32875,88.3488611,49.328749999999999,88.348861099999993,exact,2317-2417 BP,2317,2417,2367,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_interval,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:otep:estonia,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Otepää,Otepää,Estonia,58.058048,26.4947523,58.058047999999999,26.494752299999998,exact,1184 BP,1184,1184,1184,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:otok:kazakhstan,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Otok,Otok,Kazakhstan,45.1464084,18.8838649,45.146408399999999,18.883864899999999,exact,1308 BP,1308,1308,1308,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:potapovkai:russia,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Potapovka I,Potapovka I,Russia,53.662987,50.671471,53.662987000000001,50.671470999999997,exact,3757-4042 BP,3757,4042,3900,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_interval,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:quoygrew:unitedkingdom,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Quoygrew,Quoygrew,United Kingdom,59.337156,-2.97,59.337156,-2.97,exact,1017-1217 BP,1017,1217,1117,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_interval,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:ridala:estonia,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Ridala,Ridala,Estonia,58.4551999,23.0325999,58.455199899999997,23.032599900000001,exact,2617-2817 BP,2617,2817,2717,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_interval,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:saadjrve:estonia,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Saadjärve,Saadjärve,Estonia,58.5431999,26.6781,58.543199899999998,26.678100000000001,exact,1017 BP,1017,1017,1017,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:sagzabad:iran,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Sagzabad,Sagzabad,Iran,35.773056,49.937778,35.773055999999997,49.937778000000002,exact,3117 BP,3117,3117,3117,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:saintjustenchausse:france,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Saint-Just-en-Chaussée,Saint-Just-en-Chaussée,France,49.505432,2.435059,49.505431999999999,2.4350589999999999,exact,2250 BP,2250,2250,2250,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:saintquentin:france,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Saint-Quentin,Saint-Quentin,France,49.847998,3.290399,49.847997999999997,3.2903989999999999,exact,1817-2017 BP,1817,2017,1917,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_interval,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:sayangorsk:russia,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Sayangorsk,Sayangorsk,Russia,53.0966188,91.4164518,53.096618800000002,91.416451800000004,exact,2677 BP,2677,2677,2677,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:schlossvippach:germany,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Schloßvippach,Schloßvippach,Germany,51.104,11.145,51.103999999999999,11.145,exact,3617-4217 BP,3617,4217,3917,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_interval,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:shariqumis:iran,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Shar-I-Qumis,Shar-I-Qumis,Iran,35.961667,54.0375,35.961666999999998,54.037500000000001,exact,1557-1694 BP,1557,1694,1626,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:sintashta:russia,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Sintashta,Sintashta,Russia,55.1644419,61.4368431,55.1644419,61.436843099999997,exact,3550-4023 BP,3550,4023,3786,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_interval,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:solothurnvigier:switzerland,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Solothurn-Vigier,Solothurn-Vigier,Switzerland,47.2333,7.5167,47.2333,7.5167000000000002,exact,1717-2017 BP,1717,2017,1867,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_interval,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:steimamrheincharregass:switzerland,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Steim am Rhein Charregass,Steim am Rhein Charregass,Switzerland,47.65,8.85,47.65,8.85,exact,1617-1717 BP,1617,1717,1667,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_interval,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:syrgal1:mongolia,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Syrgal 1,Syrgal 1,Mongolia,48.583056,88.393528,48.583055999999999,88.393528000000003,exact,2217-2417 BP,2217,2417,2317,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_interval,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:tachtiperda:georgia,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Tachti Perda,Tachti Perda,Georgia,41.466667,46.016667,41.466667000000001,46.016666999999998,exact,3604 BP,3604,3604,3604,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:tavantolgoi:mongolia,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Tavan Tolgoi,Tavan Tolgoi,Mongolia,45.0997222,112.7196944,45.099722200000002,112.71969439999999,exact,649-811 BP,649,811,730,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_interval,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb31613:taymyr:russia,Equus caballus,horse,PRJEB31613,ENA,PRJEB31613,archive_reads,primary_paper_pinned,primary_paper_pinned,Taymyr,Taymyr,Russia,73.046,109.708,73.046000000000006,109.708,exact,16056-42758 BP,16056,42758,29407,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
