species_latin_name,species_common_name,project_accession,repo_stable_sample_id,preferred_sample_label,sample_basis,sample_evidence_status,sample_identity_resolution,sample_ambiguity_note,chronology_text,chronology_strength,chronology_provenance_path,chronology_provenance_kind,chronology_provenance_locator,chronology_provenance_text,chronology_normalization_status,time_start_bp,time_end_bp,time_mean_bp,dating_basis,chronology_conflict_note,review_note
Ovis aries,sheep,PRJEB36540,prjeb36540:bh8,BH8,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6300-6100 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row102,90 | Barcın Höyük | BH8 | 26486 | 6300-6100 BCE | 1 | B,normalized_interval,8049,8249,8149,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:bk1,BK1,supplementary_table_sample_label_anchor,direct_table_extracted,final,,8400-7800 cal BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row11,9 | Boncuklu Höyük | BK1 | 9318 | 8400-7800 cal BCE | 1 | B,normalized_interval,9749,10349,10049,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:bk2,BK2,supplementary_table_sample_label_anchor,direct_table_extracted,final,,8400-7800 cal BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row113,101 | Boncuklu Höyük | BK2 | 2540 | 8400-7800 cal BCE | N/A | N/A,normalized_interval,9749,10349,10049,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:bk3,BK3,supplementary_table_sample_label_anchor,direct_table_extracted,final,,8400-7800 cal BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row12,10 | Boncuklu Höyük | BK3 | NAE 2945 | 8400-7800 cal BCE | 2 | B,normalized_interval,9749,10349,10049,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:bk4,BK4,supplementary_table_sample_label_anchor,direct_table_extracted,final,,8400-7800 cal BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row114,102 | Boncuklu Höyük | BK4 | 4386 | 8400-7800 cal BCE | N/A | N/A,normalized_interval,9749,10349,10049,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:bk5,BK5,supplementary_table_sample_label_anchor,direct_table_extracted,final,,8400-7800 cal BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row115,103 | Boncuklu Höyük | BK5 | 4370 | 8400-7800 cal BCE | N/A | N/A,normalized_interval,9749,10349,10049,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:ch1,CH1,supplementary_table_sample_label_anchor,direct_table_extracted,final,,7400-7100 cal BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row13,11 | Canhasan III Höyüğü | CH1 | 49F BONE ID 142 | 7400-7100 cal BCE | 2 | B,normalized_interval,9049,9349,9199,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:ch2,CH2,supplementary_table_sample_label_anchor,direct_table_extracted,final,,7400-7100 cal BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row14,12 | Canhasan III Höyüğü | CH2 | 49L BONE ID 137 | 7400-7100 cal BCE | 2 | B,normalized_interval,9049,9349,9199,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:ch3,CH3,supplementary_table_sample_label_anchor,direct_table_extracted,final,,7400-7100 cal BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row15,13 | Canhasan III Höyüğü | CH3 | 49T BONE ID 087 | 7400-7100 cal BCE | 2 | B,normalized_interval,9049,9349,9199,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:ch4,CH4,supplementary_table_sample_label_anchor,direct_table_extracted,final,,7400-7100 cal BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row16,14 | Canhasan III Höyüğü | CH4 | BONE ID 150 | 7400-7100 cal BCE | 1 | A,normalized_interval,9049,9349,9199,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:ch5,CH5,supplementary_table_sample_label_anchor,direct_table_extracted,final,,7400-7100 cal BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row17,15 | Canhasan III Höyüğü | CH5 | BONE ID 014 | 7400-7100 cal BCE | 1 | B,normalized_interval,9049,9349,9199,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:pb10,PB10,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6500-6000 cal BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row7,5 | Pınarbaşı Höyük | PB10 | BBH 10208 | 6500-6000 cal BCE | 2 | D,normalized_interval,7949,8449,8199,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:pb12,PB12,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6500-6000 cal BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row8,6 | Pınarbaşı Höyük | PB12 | BBH 10025 | 6500-6000 cal BCE | 2 | B,normalized_interval,7949,8449,8199,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:pb13,PB13,supplementary_table_sample_label_anchor,direct_table_extracted,final,,10./9. M cal BCE,sample_owned_text_only,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row105,93 | Pınarbaşı Höyük | PB13 | 10015 | 10./9. M cal BCE | N/A | N/A,text_only_unparsed,,,,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology text disagrees with the project-level chronology wording.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:pb14,PB14,supplementary_table_sample_label_anchor,direct_table_extracted,final,,10./9. M cal BCE,sample_owned_text_only,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row106,94 | Pınarbaşı Höyük | PB14 | 9355 | 10./9. M cal BCE | N/A | N/A,text_only_unparsed,,,,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology text disagrees with the project-level chronology wording.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:pb15,PB15,supplementary_table_sample_label_anchor,direct_table_extracted,final,,10./9. M cal BCE,sample_owned_text_only,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row107,95 | Pınarbaşı Höyük | PB15 | 9354 | 10./9. M cal BCE | N/A | N/A,text_only_unparsed,,,,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology text disagrees with the project-level chronology wording.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:pb2,PB2,supplementary_table_sample_label_anchor,direct_table_extracted,final,,9600-7800 cal BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row6,4 | Pınarbaşı Höyük | PB2 | ABU 193 | 9600-7800 cal BCE | 3 | B,normalized_interval,9749,11549,10649,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:pb24,PB24,supplementary_table_sample_label_anchor,direct_table_extracted,final,,Epipaleolithic,sample_owned_text_only,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row108,96 | Pınarbaşı Höyük | PB24 | 8680 | Epipaleolithic | N/A | N/A,text_only_unparsed,,,,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology text disagrees with the project-level chronology wording.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:pb25,PB25,supplementary_table_sample_label_anchor,direct_table_extracted,final,,14000-11000 cal BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row3,1 | Pınarbaşı Höyük | PB25 | BHL 8688 | 14000-11000 cal BCE | 2 | B,normalized_interval,12949,15949,14449,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:pb26,PB26,supplementary_table_sample_label_anchor,direct_table_extracted,final,,Epipaleolithic,sample_owned_text_only,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row109,97 | Pınarbaşı Höyük | PB26 | 8034 | Epipaleolithic | N/A | N/A,text_only_unparsed,,,,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology text disagrees with the project-level chronology wording.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:pb28,PB28,supplementary_table_sample_label_anchor,direct_table_extracted,final,,14000-11000 cal BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row4,2 | Pınarbaşı Höyük | PB28 | BIA 8194 | 14000-11000 cal BCE | 2 | B,normalized_interval,12949,15949,14449,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:pb29,PB29,supplementary_table_sample_label_anchor,direct_table_extracted,final,,10./9. M cal BCE,sample_owned_text_only,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row110,98 | Pınarbaşı Höyük | PB29 | 10379 | 10./9. M cal BCE | N/A | N/A,text_only_unparsed,,,,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology text disagrees with the project-level chronology wording.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:pb31,PB31,supplementary_table_sample_label_anchor,direct_table_extracted,final,,Epipaleolithic,sample_owned_text_only,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row111,"99 | Pınarbaşı Höyük | PB31 | PB5071,8264 | Epipaleolithic | N/A | N/A",text_only_unparsed,,,,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology text disagrees with the project-level chronology wording.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:pb32,PB32,supplementary_table_sample_label_anchor,direct_table_extracted,final,,Epipaleolithic,sample_owned_text_only,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row112,100 | Pınarbaşı Höyük | PB32 | #4094 | Epipaleolithic | N/A | N/A,text_only_unparsed,,,,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology text disagrees with the project-level chronology wording.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:pb33,PB33,supplementary_table_sample_label_anchor,direct_table_extracted,final,,14000-11000 cal BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row5,3 | Pınarbaşı Höyük | PB33 | BIH 4094 | 14000-11000 cal BCE | 2 | B,normalized_interval,12949,15949,14449,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:pb6,PB6,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6500-6000 cal BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row9,7 | Pınarbaşı Höyük | PB6 | BBH 188 | 6500-6000 cal BCE | 2 | B,normalized_interval,7949,8449,8199,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:pb8,PB8,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6500-6000 cal BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row10,8 | Pınarbaşı Höyük | PB8 | BBH 10207 | 6500-6000 cal BCE | 2 | B,normalized_interval,7949,8449,8199,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:pb9,PB9,supplementary_table_sample_label_anchor,direct_table_extracted,final,,7. M cal BCE,sample_owned_text_only,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row104,92 | Pınarbaşı Höyük | PB9 | 10072 | 7. M cal BCE | N/A | N/A,text_only_unparsed,,,,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology text disagrees with the project-level chronology wording.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep02,TEP02,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6300-6200 cal  BCE,project_context_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row170,158 | Barcın Höyük | BH 28 | 31157 | 6300-6200 cal  BCE | N/A | N/A,normalized_interval,8149,8249,8199,mixed_radiocarbon_and_archaeological_context,,Chronology falls back to the current project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep03,TEP03,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6300-6200 cal  BCE,project_context_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row170,158 | Barcın Höyük | BH 28 | 31157 | 6300-6200 cal  BCE | N/A | N/A,normalized_interval,8149,8249,8199,mixed_radiocarbon_and_archaeological_context,,Chronology falls back to the current project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep03_depo*,TEP03_depo*,supplementary_table_sample_label_anchor,direct_table_extracted,final,,7059-6756 cal BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row29,27 | Tepecik-Çiftlik Höyük | TEP03_depo* | 780/16K/326 | 7059-6756 cal BCE | 2 | (D)B,normalized_interval,8705,9008,8856,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep05,TEP05,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6300-6200 cal  BCE,project_context_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row170,158 | Barcın Höyük | BH 28 | 31157 | 6300-6200 cal  BCE | N/A | N/A,normalized_interval,8149,8249,8199,mixed_radiocarbon_and_archaeological_context,,Chronology falls back to the current project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep09,TEP09,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6300-6200 cal  BCE,project_context_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row170,158 | Barcın Höyük | BH 28 | 31157 | 6300-6200 cal  BCE | N/A | N/A,normalized_interval,8149,8249,8199,mixed_radiocarbon_and_archaeological_context,,Chronology falls back to the current project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep1,TEP1,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6000-5800 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row18,16 | Tepecik-Çiftlik Höyük | TEP1 | 1/15J/52C | 6000-5800 BCE | 3 | B,normalized_interval,7749,7949,7849,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep10,TEP10,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6000-5800 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx || data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_2.xlsx,supplementary_spreadsheet_row,Sheet1!row22 || Sheet1!row12,20 | Tepecik-Çiftlik Höyük | TEP10 | 10/15K/101C | 6000-5800 BCE | 2 | E || 9 | Tepecik-Çiftlik Höyük | tps010 | TEP10 | NA | 5616596 | 10641 | 2.1900000000000001E-3 | 108.6 | 4.0000000000000002E-4 | 1.7399999999999999E-2,normalized_interval,7749,7949,7849,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep10_depo,TEP10_depo,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6500-5800 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row124,112 | Tepecik-Çiftlik Höyük | TEP10_depo | -/16K/245C | 6500-5800 BCE | N/A | N/A,normalized_interval,7749,8449,8099,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep11_depo,TEP11_depo,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6800-6600 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row64,54 | Tepecik-Çiftlik Höyük | TEP11_depo | -/16K/157C | 6800-6600 BCE | 1 | A,normalized_interval,8549,8749,8649,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep12_depo,TEP12_depo,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6800-6600 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row50,42 | Tepecik-Çiftlik Höyük | TEP12_depo | -/16K/253C | 6800-6600 BCE | 2 | B,normalized_interval,8549,8749,8649,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep13_depo,TEP13_depo,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6800-6600 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row65,55 | Tepecik-Çiftlik Höyük | TEP13_depo | -/16K/252C | 6800-6600 BCE | 1 | B,normalized_interval,8549,8749,8649,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep14_depo,TEP14_depo,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6800-6600 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row62,52 | Tepecik-Çiftlik Höyük | TEP14_depo | -/16K/258C | 6800-6600 BCE | 2 | A,normalized_interval,8549,8749,8649,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep15_depo,TEP15_depo,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6500-5800 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row125,113 | Tepecik-Çiftlik Höyük | TEP15_depo | -/16K/247C | 6500-5800 BCE | N/A | N/A,normalized_interval,7749,8449,8099,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep1637,TEP1637,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6800-6600 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row130,118 | Tepecik-Çiftlik Höyük | TEP1637 | -/16K/173C(173) | 6800-6600 BCE | N/A | N/A,normalized_interval,8549,8749,8649,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Ovis aries,sheep,PRJEB36540,prjeb36540:tep1638,TEP1638,supplementary_table_sample_label_anchor,direct_table_extracted,final,,6800-6600 BCE,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,supplementary_spreadsheet_row,Sheet1!row131,119 | Tepecik-Çiftlik Höyük | TEP1638 | -/16K/173C(173) | 6800-6600 BCE | N/A | N/A,normalized_interval,8549,8749,8649,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
