site_id,site_name,country,projection_status,projection_exclusion_reason,comparability_posture,temporal_window_label,summary_label,dataset_count,collection_unit_count,sample_count,compact_chronology_row_count,bp_context_posture,source_bp_labelled_age_range_count,calendar_comparable_bp_system_age_range_count,all_age_range_count,source_bp_labelled_age_range_units,calendar_comparable_bp_system_age_range_units,all_age_range_units,comparison_note
26211,Kinnshaugen,Norway,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,70,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3195,Kirkkosaari,Finland,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,53,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3196,Kittilä,Finland,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,17,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
13336,Klotjärnen,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,111,0,calendar_comparable_system_context_only,1,1,1,"[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3204,Krageholmssjön,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),2,2,206,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3206,Kroksjön,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,16,0,noncomparable_bp_system_context_only,1,0,1,"[""Radiocarbon years BP""]",[],"[""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
28865,Kroktjärnen,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,65,0,noncomparable_bp_system_context_only,1,0,1,"[""Varve years BP""]",[],"[""Varve years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3210,Kuivajarvi,Finland,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,112,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
28861,Kullaberg,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,64,0,calendar_comparable_system_context_only,1,1,1,"[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
28072,Laihalampi,Finland,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,150,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
28887,Lake Avegöl,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,63,0,calendar_comparable_system_context_only,1,1,1,"[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
28144,Lake Badsjön,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,45,0,calendar_comparable_system_context_only,1,1,1,"[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3107,Lake Flarken,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,114,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
13383,Lake Flåfattjønna,Norway,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,148,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
28431,Lake Heimtjønna,Norway,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,55,0,calendar_comparable_system_context_only,1,1,1,"[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
13387,Lake Hopseidet,Norway,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,53,0,noncomparable_bp_system_context_only,1,0,1,"[""Radiocarbon years BP""]",[],"[""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
13384,Lake Ifjord,Norway,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,93,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3303,Lake Mullsjön,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,20,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
24041,Lake Skaidejavri,Finland,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,100,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
28157,Lake Skogstjern,Norway,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,236,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3432,Lake Solsø,Denmark,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),2,2,92,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
28855,Lake Stentjärn,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),2,1,60,0,calendar_comparable_system_context_only,1,1,1,"[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
28440,Lake Store Finnsjøen,Norway,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,70,0,calendar_comparable_system_context_only,1,1,1,"[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
28856,Lake Svartkälstjärn,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,48,0,calendar_comparable_system_context_only,1,1,1,"[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3398,Lake Sämbosjön,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,111,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
22656,Lake Sännen,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,15,0,noncomparable_bp_system_context_only,1,0,1,"[""Radiocarbon years BP""]",[],"[""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
28860,Lake Tibenatus,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,45,0,calendar_comparable_system_context_only,1,1,1,"[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
28412,Lake Topptjønna,Norway,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,93,0,calendar_comparable_system_context_only,1,1,1,"[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3477,Lake Trummen,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,98,0,calendar_comparable_system_context_only,2,2,2,"[""Calendar years BP"", ""Calibrated radiocarbon years BP""]","[""Calendar years BP"", ""Calibrated radiocarbon years BP""]","[""Calendar years BP"", ""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
15733,Lake Tsuolbmajavri,Finland,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,146,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
28859,Lake Vuolep Njakajaure,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,42,0,calendar_comparable_system_context_only,1,1,1,"[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
30418,Lake Öagöl,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,32,0,calendar_comparable_system_context_only,1,1,1,"[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
28077,Lehmilampi,Finland,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,32,0,noncomparable_bp_system_context_only,1,0,1,"[""Varve years BP""]",[],"[""Varve years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
25958,Lerbäcker Moor,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),2,2,17,0,calendar_comparable_system_context_only,1,1,1,"[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
28451,Lervahå bog,Norway,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,35,0,calendar_comparable_system_context_only,1,1,1,"[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
28452,Liastemmen bog,Norway,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,73,0,calendar_comparable_system_context_only,1,1,1,"[""Calendar years BP""]","[""Calendar years BP""]","[""Calendar years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3234,Lilla Gloppsjön,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,86,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
26215,Lille Kjelavatn,Norway,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,88,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
31818,Lillsjön,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,86,0,calendar_comparable_system_context_only,1,1,1,"[""Calendar years BP""]","[""Calendar years BP""]","[""Calendar years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3238,Lillsjön,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,16,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
29383,Lina myr,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,28,0,calendar_comparable_system_context_only,1,1,1,"[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
26213,Lisletjønn,Norway,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,51,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
13476,Liten Cap’pesjav’ri,Norway,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,72,0,calendar_comparable_system_context_only,1,1,1,"[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
26167,Litlvatnet,Norway,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,51,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3240,Ljungsjön,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,14,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
28853,Ljustjärnen,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,103,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
22660,Logylet,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,30,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
33301,Lusvatnet,Norway,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,83,0,calendar_comparable_system_context_only,1,1,1,"[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3264,Maanselänsuo,Finland,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,29,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
15711,Mabo Moss,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,131,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3317,Madtjärn,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,13,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3277,Masehjavri,Finland,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,34,0,noncomparable_bp_system_context_only,1,0,1,"[""Radiocarbon years BP""]",[],"[""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
28891,Mattarp,Sweden,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,78,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3279,Mayralampi,Finland,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,89,0,noncomparable_bp_system_context_only,1,0,1,"[""Radiocarbon years BP""]",[],"[""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
26123,Morttjern,Norway,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,67,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3299,Mossen,Finland,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,56,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
3302,Mukkavaara,Finland,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,56,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
25998,Myrvatnet,Norway,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,63,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
26129,Måsåtjørnet,Norway,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,55,0,calendar_comparable_system_context_only,2,1,2,"[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP"", ""Radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
13478,Over Gunnarsfjorden,Norway,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,117,0,calendar_comparable_system_context_only,1,1,1,"[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
13481,Over Kobbkrokvatnet,Norway,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,69,0,calendar_comparable_system_context_only,1,1,1,"[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]","[""Calibrated radiocarbon years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
30965,Palomaa,Finland,governed_country_projection,,contextual_label_only,Unresolved time window,Source site age ranges (non-continuous context only),1,1,217,0,calendar_comparable_system_context_only,1,1,1,"[""Calendar years BP""]","[""Calendar years BP""]","[""Calendar years BP""]",Site-level age ranges aggregate extrema across datasets and samples; they do not prove continuous evidence between endpoints. Use the sample-owned Neotoma chronology layers for numeric time filtering.
