species_latin_name,species_common_name,project_accession,repo_stable_sample_id,preferred_sample_label,sample_basis,sample_evidence_status,sample_identity_resolution,sample_ambiguity_note,chronology_text,chronology_strength,chronology_provenance_path,chronology_provenance_kind,chronology_provenance_locator,chronology_provenance_text,chronology_normalization_status,time_start_bp,time_end_bp,time_mean_bp,dating_basis,chronology_conflict_note,review_note
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018123,UushgiinUvur_Mon87_3117,supplementary_table_sample_label_anchor,direct_table_extracted,final,,3117 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row238,UushgiinUvur_Mon87_3117 | CGG_1_018123 | Bronze Age | 3117 | Uushgiin Uvur | 49.6561667 | 99.912205599999993 | Mongolia | horse | female | 175.4090473 | 3.81817057094 | 0 | 0 | 0 | 0 | 1.7 | 2900 | 20 | -1191 | -1010 | 95.4 | -1100.5 | -3117.5,normalized_point,3117,3117,3117,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018125,UushgiinUvur_Mon89_3085,supplementary_table_sample_label_anchor,direct_table_extracted,final,,3039-3130 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row239,UushgiinUvur_Mon89_3085 | CGG_1_018125 | Bronze Age | 3039-3130 | Uushgiin Uvur | 49.6561667 | 99.912205599999993 | Mongolia | horse | male | 4.411983223 | 0.107420468344 | 0 | 0 | 0 | 0,normalized_interval,3039,3130,3084,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018150,Mainz_Mzr1_1373,supplementary_table_sample_label_anchor,direct_table_extracted,final,,1373 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row156,Mainz_Mzr1_1373 | CGG_1_018150 | Middle Ages | 1373 | Mainz | 49.99 | 8.26 | Germany | horse | male | 90.761354100000005 | 2.9482316322400002 | 0 | 0 | 0 | 0 | 0.9 | 1390 | 15 | 622 | 665 | 95.4 | 643.5 | -1373.5,normalized_point,1373,1373,1373,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018151,FrankfurtHeddernheim_Fr1_1863,supplementary_table_sample_label_anchor,direct_table_extracted,final,,1863 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row129,FrankfurtHeddernheim_Fr1_1863 | CGG_1_018151 | Roman period | 1863 | Frankfurt-Heddenheim | 50.161262499999999 | 8.6424693000000001 | Germany | horse | male | 108.9415219 | 3.4700081069199999 | 0 | 0 | 0 | 0 | 3.2 | 1860 | 20 | 85 | 222 | 95.4 | 153.5 | -1863.5,normalized_point,1863,1863,1863,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018154,Gregorevka4_PAVH2_1192,supplementary_table_sample_label_anchor,direct_table_extracted,final,,1192 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row142,Gregorevka4_PAVH2_1192 | CGG_1_018154 | Middle Ages | 1192 | Gregorevka 4 | 52.629089999999998 | 76.738793999999999 | Kazakhstan | horse | male | 112.297902936 | 5.53634299394 | 0 | 0 | 0 | 0,normalized_point,1192,1192,1192,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018157,Borly4_PAVH4_4974,supplementary_table_sample_label_anchor,direct_table_extracted,final,,4974 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row46,Borly4_PAVH4_4974 | CGG_1_018157 | Copper Age | 4974 | Borly 4 | 52.287303199999997 | 76.967402300000003 | Kazakhstan | horse | female | 465.176452966 | 7.1525154064100001 | 0 | 0 | 0 | 0,normalized_point,4974,4974,4974,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018161,Borly4_PAVH6_5012,supplementary_table_sample_label_anchor,direct_table_extracted,final,,5012 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row47,Borly4_PAVH6_5012 | CGG_1_018161 | Copper Age | 5012 | Borly 4 | 52.287303199999997 | 76.967402300000003 | Kazakhstan | horse | female | 197.78975434399999 | 4.5397640891400002 | 0 | 0 | 0 | 0,normalized_point,5012,5012,5012,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018165,Borly4_PAVH8_4978,supplementary_table_sample_label_anchor,direct_table_extracted,final,,4978 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row48,Borly4_PAVH8_4978 | CGG_1_018165 | Copper Age | 4978 | Borly 4 | 52.287303199999997 | 76.967402300000003 | Kazakhstan | horse | male | 269.18789694399999 | 9.1427387361499992 | 0 | 0 | 0 | 0,normalized_point,4978,4978,4978,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018167,Borly4_PAVH9_4977,supplementary_table_sample_label_anchor,direct_table_extracted,final,,4977 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row49,Borly4_PAVH9_4977 | CGG_1_018167 | Copper Age | 4977 | Borly 4 | 52.287303199999997 | 76.967402300000003 | Kazakhstan | horse | male | 197.00910725 | 5.2674501094800004 | 0 | 0 | 0 | 0,normalized_point,4977,4977,4977,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018171,Borly4_PAVH11_5015,supplementary_table_sample_label_anchor,direct_table_extracted,final,,5015 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row45,Borly4_PAVH11_5015 | CGG_1_018171 | Copper Age | 5015 | Borly 4 | 52.287303199999997 | 76.967402300000003 | Kazakhstan | horse | female | 231.45494307999999 | 6.52664687605 | 0 | 0 | 0 | 0,normalized_point,5015,5015,5015,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018173,Botai_1_5500,supplementary_table_sample_label_anchor,direct_table_extracted,final,,5500 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row50,Botai_1_5500 | CGG_1_018173 | Copper Age | 5500 | Botai | 53.303942399999997 | 67.645786400000006 | Kazakhstan | horse | male | 279.83133612900002 | 8.4758941421199996 | 0 | 0 | 0 | 0,normalized_point,5500,5500,5500,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018174,Botai_2_5500,supplementary_table_sample_label_anchor,direct_table_extracted,final,,5500 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row51,Botai_2_5500 | CGG_1_018174 | Copper Age | 5500 | Botai | 53.303942399999997 | 67.645786400000006 | Kazakhstan | horse | male | 598.806291192 | 9.2927753309599996 | 0 | 0 | 0 | 0,normalized_point,5500,5500,5500,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018175,Botai_3_5500,supplementary_table_sample_label_anchor,direct_table_extracted,final,,5500 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row52,Botai_3_5500 | CGG_1_018175 | Copper Age | 5500 | Botai | 53.303942399999997 | 67.645786400000006 | Kazakhstan | horse | male | 72.523247453600007 | 3.0372560682500001 | 0 | 0 | 0 | 0,normalized_point,5500,5500,5500,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018176,Botai_4_5500,supplementary_table_sample_label_anchor,direct_table_extracted,final,,5500 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row53,Botai_4_5500 | CGG_1_018176 | Copper Age | 5500 | Botai | 53.303942399999997 | 67.645786400000006 | Kazakhstan | horse | male | 239.094667466 | 9.1719239330000004 | 0 | 0 | 0 | 0,normalized_point,5500,5500,5500,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018177,Botai_5_5500,supplementary_table_sample_label_anchor,direct_table_extracted,final,,5500 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row54,Botai_5_5500 | CGG_1_018177 | Copper Age | 5500 | Botai | 53.303942399999997 | 67.645786400000006 | Kazakhstan | horse | male | 247.69257040100001 | 8.1236299033300003 | 0 | 0 | 0 | 0,normalized_point,5500,5500,5500,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018178,Botai_6_5500,supplementary_table_sample_label_anchor,direct_table_extracted,final,,5500 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row55,Botai_6_5500 | CGG_1_018178 | Copper Age | 5500 | Botai | 53.303942399999997 | 67.645786400000006 | Kazakhstan | horse | male | 478.98136608700003 | 8.5737951641100008 | 0 | 0 | 0 | 0,normalized_point,5500,5500,5500,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018337,PotapovkaI_1_3900,supplementary_table_sample_label_anchor,direct_table_extracted,final,,3757-4042 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row180,PotapovkaI_1_3900 | CGG_1_018337 | Bronze Age | 3757-4042 | Potapovka I | 53.662987000000001 | 50.671470999999997 | Russia | horse | female | 0.86165368484100002 | 1.52540166425E-2 | 0 | 0 | 0 | 0,normalized_interval,3757,4042,3900,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018375,Schloßvippach_Svi6_3917,supplementary_table_sample_label_anchor,direct_table_extracted,final,,3617-4217 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row196,Schloßvippach_Svi6_3917 | CGG_1_018375 | Bronze Age | 3617-4217 | Schloßvippach | 51.103999999999999 | 11.145 | Germany | horse | male | 27.224086280000002 | 3.2641134470900002E-2 | 0 | 0 | 0 | 0,normalized_interval,3617,4217,3917,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018376,Bruszcewo_Bru4_3917,supplementary_table_sample_label_anchor,direct_table_extracted,final,,3617-4217 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row85,Bruszcewo_Bru4_3917 | CGG_1_018376 | Bronze Age | 3617-4217 | Bruszcewo | 52.006999999999998 | 16.562000000000001 | Poland | horse | male | 1.06854403835 | 1.3240559323999999E-2 | 0 | 0 | 0 | 0,normalized_interval,3617,4217,3917,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018386,Dunaujvaros_Duk2_4077,supplementary_table_sample_label_anchor,direct_table_extracted,final,,4077 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row118,Dunaujvaros_Duk2_4077 | CGG_1_018386 | Bronze Age | 4077 | Dunaújváros | 46.961905899999998 | 18.9355227 | Hungary | horse | male | 41.474056321200003 | 1.11760708083 | 0 | 0 | 0 | 0,normalized_point,4077,4077,4077,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018388,Miciurin_Mic2_3267,supplementary_table_sample_label_anchor,direct_table_extracted,final,,3017-3517 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row168,Miciurin_Mic2_3267 | CGG_1_018388 | Bronze Age | 3017-3517 | Miciurin | 47.986874999999998 | 27.790130999999999 | Moldova | horse | male | 8.3467944880000005 | 1.12341147909E-2 | 0 | 0 | 0 | 0,normalized_interval,3017,3517,3267,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018389,Garbovat_Gar3_3574,supplementary_table_sample_label_anchor,direct_table_extracted,final,,3574 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row130,Garbovat_Gar3_3574 | CGG_1_018389 | Bronze Age | 3574 | Garbovat | 44.866990000000001 | 22.0079387 | Romania | horse | male | 55.361114439799998 | 1.1138979528999999 | 0 | 0 | 0 | 0,normalized_point,3574,3574,3574,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018391,CaminoDeLasYeseras_CdY2_4678,supplementary_table_sample_label_anchor,direct_table_extracted,final,,4496-4861 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row86,"CaminoDeLasYeseras_CdY2_4678 | CGG_1_018391 | Copper Age | 4496-4861 | Camino de las Yeseras, Madrid | 40.442100000000003 | -3.4940799999999999 | Spain | horse | male | 19.491132409999999 | 3.6834127737000002 | 0 | 0 | 0 | 0",normalized_interval,4496,4861,4678,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018394,TachtiPerda_TP4_3604,supplementary_table_sample_label_anchor,direct_table_extracted,final,,3604 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row208,TachtiPerda_TP4_3604 | CGG_1_018394 | Bronze Age | 3604 | Tachti Perda | 41.466667000000001 | 46.016666999999998 | Georgia | horse | male | 100.12264829199999 | 1.5928873756899999 | 0 | 0 | 0 | 0,normalized_point,3604,3604,3604,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018396,Fengtai_Fen4_2820,supplementary_table_sample_label_anchor,direct_table_extracted,final,,2820 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row127,Fengtai_Fen4_2820 | CGG_1_018396 | Iron Age | 2820 | Fengtai | 36.8406667 | 101.9584722 | China | horse | male | 141.56105450000001 | 0.45619585141800001 | 0 | 0 | 0 | 0 | 10 | 2625 | 15 | -814 | -793 | 95.4 | -803.5 | -2820.5,normalized_point,2820,2820,2820,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018397,OlonKurinGol_OKG1_2367,supplementary_table_sample_label_anchor,direct_table_extracted,final,,2317-2417 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row176,OlonKurinGol_OKG1_2367 | CGG_1_018397 | Iron Age | 2317-2417 | Olon Kurin Gol | 49.328749999999999 | 88.348861099999993 | Mongolia | horse | male | 1.8118034751300001 | 3.4792749490800003E-2 | 0 | 0 | 0 | 0,normalized_interval,2317,2417,2367,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018398,OlonKurinGol_OKG2_2367,supplementary_table_sample_label_anchor,direct_table_extracted,final,,2317-2417 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row177,OlonKurinGol_OKG2_2367 | CGG_1_018398 | Iron Age | 2317-2417 | Olon Kurin Gol | 49.328749999999999 | 88.348861099999993 | Mongolia | horse | male | 122.3458358 | 3.4493777706099999 | 0 | 0 | 0 | 0,normalized_interval,2317,2417,2367,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018468,Ridala_Rid1_2717,supplementary_table_sample_label_anchor,direct_table_extracted,final,,2617-2817 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row183,Ridala_Rid1_2717 | CGG_1_018468 | Bronze Age | 2617-2817 | Ridala | 58.455199899999997 | 23.032599900000001 | Estonia | horse | male | 250.96075494300001 | 4.2641714869899996 | 0 | 0 | 0 | 0,normalized_interval,2617,2817,2717,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018469,Ridala_Rid2_2717,supplementary_table_sample_label_anchor,direct_table_extracted,final,,2617-2817 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row184,Ridala_Rid2_2717 | CGG_1_018469 | Bronze Age | 2617-2817 | Ridala | 58.455199899999997 | 23.032599900000001 | Estonia | horse | male | 200.3904134 | 4.4188976345000004 | 0 | 0 | 0 | 0,normalized_interval,2617,2817,2717,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018473,Otepaa_Ote2_1184,supplementary_table_sample_label_anchor,direct_table_extracted,final,,1184 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row178,Otepaa_Ote2_1184 | CGG_1_018473 | Middle Ages | 1184 | Otepää | 58.058047999999999 | 26.494752299999998 | Estonia | horse | male | 113.6257639 | 1.24618059708 | 0 | 0 | 0 | 0 | 1.4 | 1180 | 20 | 772 | 893 | 95.4 | 832.5 | -1184.5,normalized_point,1184,1184,1184,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018474,Saadjarve_Saa1_1117,supplementary_table_sample_label_anchor,direct_table_extracted,final,,1017 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row185,Saadjarve_Saa1_1117 | CGG_1_018474 | Middle Ages | 1017 | Saadjärve | 58.543199899999998 | 26.678100000000001 | Estonia | horse | male | 95.077052129999998 | 3.1295253178600002 | 0 | 0 | 0 | 0,normalized_point,1017,1017,1017,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018487,Sebastovce_131_1317,supplementary_table_sample_label_anchor,direct_table_extracted,final,,1217-1417 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row197,Sebastovce_131_1317 | CGG_1_018487 | Middle Ages | 1217-1417 | Šebastovce | 48.655000000000001 | 21.268000000000001 | Slovakia | horse | male | 2.6978430197700001 | 1.4938877462899999E-2 | 0 | 0 | 0 | 0,normalized_interval,1217,1417,1317,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018490,Uppsala_Upps02_1317,supplementary_table_sample_label_anchor,direct_table_extracted,final,,1217-1417 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row226,Uppsala_Upps02_1317 | CGG_1_018490 | Middle Ages | 1217-1417 | Uppsala | 59.860999999999997 | 17.638999999999999 | Sweden | horse | male | 50.41977232 | 4.19440491624E-2 | 0 | 0 | 0 | 0,normalized_interval,1217,1417,1317,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018495,Museum_Earb6_89,supplementary_table_sample_label_anchor,direct_table_extracted,final,,89 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row170,Museum_Earb6_89 | CGG_1_018495 | 20th century | 89 | museum specimen | N/A | N/A | N/A | horse | male | 34.64631516 | 0.99931644698300004 | 0 | 0 | 0 | 0,normalized_point,89,89,89,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018497,Museum_Earb5_105,supplementary_table_sample_label_anchor,direct_table_extracted,final,,105 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row169,Museum_Earb5_105 | CGG_1_018497 | 20th century | 105 | museum specimen | N/A | N/A | N/A | horse | male | 8.3458957460000001 | 0.12793993229699999 | 0 | 0 | 0 | 0,normalized_point,105,105,105,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB31613,prjeb31613:cgg_1_018522,Goyet_Vert293_UpperPalaeolithic,supplementary_table_sample_label_anchor,direct_table_extracted,final,,2143 BP,project_context_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,supplementary_spreadsheet_row,Sheet1!row5,Actiparc_GVA124_2143 | CGG_1_019382 | Iron Age | 2143 | Actiparc | 50.31503 | 2.8217970000000001 | France | horse | male | 94.629478730000002 | 2.2355070504699999 | 0 | 0 | 0 | 0 | 1.3 | 2110 | 20 | -196 | -56 | 95.4 | -126 | -2143,normalized_point,2143,2143,2143,mixed_radiocarbon_and_archaeological_context,,Chronology falls back to the current project-level context row.
