site_id,site_name,country,temporal_strength,duration_posture,access_visibility,normalization_risk,publication_posture,site_page_url,summary_label,review_note
5740,Bremerska gården,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5740,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5741,Brevik kyrka,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5741,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
6283,Bricken,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/6283,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3775,Bringsvær,Norway,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3775,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4202,Bro kyrka,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4202,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
317,Bro Raä 195:1,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/317,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4201,Broarps gästgiveri,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4201,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3774,Brogård,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3774,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
6430,Broläggning Rickeby,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/6430,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4200,Bromma kyrka,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4200,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3773,Broåsen,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3773,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3772,Brudager Cemetery,Denmark,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3772,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3771,Brudager Settlement,Denmark,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3771,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3915,Bruksgatan,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3915,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4301,Brumunddal,Norway,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4301,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5742,Brunflo kastal,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5742,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4199,Brunnby kyrka,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4199,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4198,Brunsta gård,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4198,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3769,Bryggen,Norway,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3769,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5743,Bryktgard i Axi,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5743,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5744,Brynje,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5744,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5737,Brämöns kapell,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5737,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4197,Brönnestads kyrka,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4197,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5745,Budasmyren Nusnäs,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5745,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5746,Bullas i Östnor,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5746,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3768,Bunkeflo 68,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3768,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
252,Bureå Raä 11,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/252,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
249,Bureå Raä 128,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/249,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4196,Burge,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4196,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3767,Burlöv 20C,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3767,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4195,Burlövs gamla kyrka,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4195,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4194,Burmeisterska huset,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4194,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4193,Burs kyrka,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4193,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
207,Burträsk Raä 52,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/207,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5747,Byberget,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5747,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4776,Bysjön,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4776,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5748,Byss Hans i Oljonsbyn,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5748,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5697,Bäckaby gamla kyrka,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5697,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3765,Bäckby,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3765,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5698,Bäckegården i Västra Utsjö,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5698,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4192,Bäl kyrka,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4192,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
6431,Bälinge kyrka,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/6431,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5703,Bärsta,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5703,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
6279,Bårabygd,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/6279,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5704,Båthus Laknäs Zorns gammelgård,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5704,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5705,Båthus Nusnäs Zorns gammelgård,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5705,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5706,Båthus Öje Zorns gammelgård,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5706,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3766,Båtsberg,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3766,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5733,Böösgården i Åselby,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5733,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3764,Carlshögen,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3764,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3760,Charlottendal,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3760,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
79,Citytunnelprojektet delområde 1,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/79,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
83,Citytunnelprojektet delområde 2,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/83,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
105,Citytunnelprojektet delområde 3,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/105,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
84,Citytunnelprojektet delområde 4,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/84,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
78,Citytunnelprojektet delområde 5,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/78,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
269,Citytunnelprojektet delområde 6,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/269,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
259,Citytunnelprojektet delområde 7,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/259,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
357,Citytunnelprojektet delområde 8,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/357,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
257,Citytunnelprojektet delområde Hotelltomten,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/257,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
260,Citytunnelprojektet delområdet Vintrie IP,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/260,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5528,Copenhagen,Denmark,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5528,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4191,Cramérska huset,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4191,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3754,Dagstorp (SU 17),Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3754,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3753,Dagstorp (SU 21),Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3753,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
6389,Dagstorp 16:1,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/6389,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5750,Dahlbergsladan Skamhed,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5750,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5751,Dahlgrens i Nedre Gärdsjö,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5751,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5752,Dahlström i Sölvsved,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5752,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5753,Dahlströms i Vallavallen,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5753,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5754,Dahlströmska huset,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5754,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3752,Dalby,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3752,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4190,Dalby kungsgård,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4190,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4189,Dalby kyrka,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4189,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3751,Dalskarlstorp,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3751,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5755,Dalänger i Öster-Svartåsen,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5755,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
61,Dammen Raä 195:1,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/61,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5756,Daniel Pers i Nedre Gärdsjö,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5756,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5757,Danielssons i Pålgård,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5757,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3750,Danmarksby,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3750,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
6284,Danshyttan,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/6284,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5758,Danskladan i Södra Kättbo,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5758,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3749,Darsgärde,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3749,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5759,Deckers i Kyrkbyn,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5759,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
243,Deset Knubben,Norway,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/243,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5760,Dikmanska gården,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5760,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
6432,Djurgårdsbrunn,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/6432,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
6285,Djurgårdsbrunnsvägen,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/6285,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4188,Djursnäs säteri,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4188,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3747,Dragby,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3747,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
6286,Drottningholm,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/6286,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4187,Drottningholms slott,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4187,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5762,Drändj-gard i Färnäs,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5762,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5763,Dubbelbod i Laxvadet,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5763,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5764,Dubbelhärbre Kråkberg,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5764,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5749,Dädesjö gamla kyrka,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5749,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4186,Dörby kyrka,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4186,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3745,Dösjebro (SU 19),Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3745,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5761,Dössgården i Fudal,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5761,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5766,Edestads kyrka,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5766,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5768,Edshults herrgård,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5768,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5767,Edsåsen,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5767,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5769,Edvin Jannes i Kyrkbyn Boda,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5769,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5765,Edåsa kyrka,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5765,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
28,Eftra Raä 110,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/28,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3744,Egelygård,Denmark,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3744,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5770,Eggeby bytomt,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5770,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5771,Egnelius i Östra Pålgård,Sweden,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5771,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
5461,Egtved,Denmark,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/5461,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
3743,Eidanger Prestegård,Norway,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/3743,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
4378,Eigebakken,Norway,inventory_only_or_unresolved,duration_not_available,site_page_only,high_thin_site_inventory,context_layer_with_explicit_caveat,https://browser.sead.se/site/4378,Unresolved time semantics,Current checked-in SEAD capture is too thin to support stronger temporal interpretation.
