project_accession,species_latin_name,species_common_name,repo_stable_sample_id,preferred_sample_label,sample_basis,sample_evidence_status,sample_identity_resolution,sample_ambiguity_note,assigned_locality_text,locality_resolution_status,assigned_locality_class,normalized_display_spelling,geocoding_safe_token,site_name,municipality_name,region_name,country_name,broader_geography,evidence_source_surface,location_evidence_artifact_path,location_evidence_artifact_kind,location_evidence_locator,location_evidence_text,coordinate_basis,coordinate_mapping_posture,coordinate_confidence,chronology_text,locality_evidence_bucket,review_note
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577374,Mar1,archive_supplement_primary_source_join,direct_table_extracted,final,,Maral Tappeh,direct_sample_site,excavation_site,Maral Tappeh,maraltappeh,Maral Tappeh,,,Iran,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577374 || Table S1 sample ID:Mar1 || Archaeological sites and context section 15 ""Maral Tappeh, Iran"" (PDF page 9) || Table S2 (PDF pages 58-60), Test ID Mar1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Mar1 | Maral Tappeh | Approximate Date BP: 6150,,,,approx. 6150 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577375,Mas1,archive_supplement_primary_source_join,direct_table_extracted,final,,Tel Masos,direct_sample_site,excavation_site,Tel Masos,telmasos,Tel Masos,,,Israel,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577375 || Table S1 sample ID:Mas1 || Archaeological sites and context section 33 ""Tel Masos, Israel"" (PDF page 20) || Table S2 (PDF pages 58-60), Test ID Mas1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Mas1 | Tel Masos | Approximate Date BP: 3100,,,,approx. 3100 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577376,SAMEA5577376,archive_project_sample_accession_anchor,archive_native,final,,,unresolved,unresolved,,,,,,,,tracked_source_artifact,,,,,,,,,unresolved_geography,No location evidence has been extracted yet for this recovered sample row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577377,Men2,archive_supplement_primary_source_join,direct_table_extracted,final,,Menteşe,direct_sample_site,excavation_site,Menteşe,menteşe,Menteşe,,,Turkey,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577377 || Table S1 sample ID:Men2 || Archaeological sites and context section 16 ""Menteşe, Turkey"" (PDF page 10) || Table S2 (PDF pages 58-60), Test ID Men2, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Men2 | Menteşe | Approximate Date BP: 7920,,,,approx. 7920 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577378,Mon1,archive_supplement_primary_source_join,direct_table_extracted,final,,Monjukli Depe,direct_sample_site,excavation_site,Monjukli Depe,monjuklidepe,Monjukli Depe,,,Turkmenistan,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577378 || Table S1 sample ID:Mon1 || Archaeological sites and context section 18 ""Monjukli Depe, Turkmenistan"" (PDF page 11) || Table S2 (PDF pages 58-60), Test ID Mon1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Mon1 | Monjukli Depe | Approximate Date BP: 7200,,,,approx. 7200 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577379,Nah1,archive_supplement_primary_source_join,direct_table_extracted,final,,Nahal Tillah,direct_sample_site,excavation_site,Nahal Tillah,nahaltillah,Nahal Tillah,,,Israel,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577379 || Table S1 sample ID:Nah1 || Archaeological sites and context section 19 ""Nahal Tillah, Israel"" (PDF page 11) || Archaeological sites and context section 19 ""Nahal Tillah, Israel"" (PDF page 11)",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Nah1 | Nahal Tillah | 3300-3050 BC,,,,4999-5249 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577380,Plo1,archive_supplement_primary_source_join,direct_table_extracted,final,,Pločnik,direct_sample_site,excavation_site,Pločnik,pločnik,Pločnik,,,Serbia,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577380 || Table S1 sample ID:Plo1 || Archaeological sites and context section 21 ""Pločnik, Serbia"" (PDF page 12) || Table S2 (PDF pages 58-60), Test ID Plo1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Plo1 | Pločnik | Approximate Date BP: 7125,,,,approx. 7125 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577381,Plo2,archive_supplement_primary_source_join,direct_table_extracted,final,,Pločnik,direct_sample_site,excavation_site,Pločnik,pločnik,Pločnik,,,Serbia,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577381 || Table S1 sample ID:Plo2 || Archaeological sites and context section 21 ""Pločnik, Serbia"" (PDF page 12) || Table S2 (PDF pages 58-60), Test ID Plo2, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Plo2 | Pločnik | Approximate Date BP: 6950,,,,approx. 6950 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577382,Plo3,archive_supplement_primary_source_join,direct_table_extracted,final,,Pločnik,direct_sample_site,excavation_site,Pločnik,pločnik,Pločnik,,,Serbia,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577382 || Table S1 sample ID:Plo3 || Archaeological sites and context section 21 ""Pločnik, Serbia"" (PDF page 12) || Table S2 (PDF pages 58-60), Test ID Plo3, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Plo3 | Pločnik | Approximate Date BP: 7025,,,,approx. 7025 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577383,Plo4,archive_supplement_primary_source_join,direct_table_extracted,final,,Pločnik,direct_sample_site,excavation_site,Pločnik,pločnik,Pločnik,,,Serbia,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577383 || Table S1 sample ID:Plo4 || Archaeological sites and context section 21 ""Pločnik, Serbia"" (PDF page 12) || Table S2 (PDF pages 58-60), Test ID Plo4, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Plo4 | Pločnik | Approximate Date BP: 7000,,,,approx. 7000 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577384,Plo5,archive_supplement_primary_source_join,direct_table_extracted,final,,Pločnik,direct_sample_site,excavation_site,Pločnik,pločnik,Pločnik,,,Serbia,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577384 || Table S1 sample ID:Plo5 || Archaeological sites and context section 21 ""Pločnik, Serbia"" (PDF page 12) || Table S2 (PDF pages 58-60), Test ID Plo5, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Plo5 | Pločnik | Approximate Date BP: 6650,,,,approx. 6650 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577385,Plo6,archive_supplement_primary_source_join,direct_table_extracted,final,,Pločnik,direct_sample_site,excavation_site,Pločnik,pločnik,Pločnik,,,Serbia,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577385 || Table S1 sample ID:Plo6 || Archaeological sites and context section 21 ""Pločnik, Serbia"" (PDF page 12) || Table S2 (PDF pages 58-60), Test ID Plo6, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Plo6 | Pločnik | Approximate Date BP: 7126,,,,approx. 7126 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577386,Plo7,archive_supplement_primary_source_join,direct_table_extracted,final,,Pločnik,direct_sample_site,excavation_site,Pločnik,pločnik,Pločnik,,,Serbia,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577386 || Table S1 sample ID:Plo7 || Archaeological sites and context section 21 ""Pločnik, Serbia"" (PDF page 12) || Table S2 (PDF pages 58-60), Test ID Plo7, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Plo7 | Pločnik | Approximate Date BP: 7000,,,,approx. 7000 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577387,Plo8,archive_supplement_primary_source_join,direct_table_extracted,final,,Pločnik,direct_sample_site,excavation_site,Pločnik,pločnik,Pločnik,,,Serbia,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577387 || Table S1 sample ID:Plo8 || Archaeological sites and context section 21 ""Pločnik, Serbia"" (PDF page 12) || Table S2 (PDF pages 58-60), Test ID Plo8, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Plo8 | Pločnik | Approximate Date BP: 7001,,,,approx. 7001 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577388,Pro1,archive_supplement_primary_source_join,direct_table_extracted,final,,"Promachon, Serres",direct_sample_site,excavation_site,"Promachon, Serres",promachonserres,"Promachon, Serres",,,Greece,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577388 || Table S1 sample ID:Pro1 || Archaeological sites and context section 22 ""Promachon, Serres, Greece"" (PDF page 13) || Archaeological sites and context section 22 ""Promachon, Serres, Greece"" (PDF page 13)","Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Pro1 | Promachon, Serres | 5320-5070 Cal. BC",,,,7019-7269 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577389,Qaz1,archive_supplement_primary_source_join,direct_table_extracted,final,,"Tepe Shizar, Qazvin",direct_sample_site,excavation_site,"Tepe Shizar, Qazvin",tepeshizarqazvin,"Tepe Shizar, Qazvin",,,Iran,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577389 || Table S1 sample ID:Qaz1 || Archaeological sites and context section 38 ""Tepe Shizar, Qazvin, Iran"" (PDF page 22) || Table S2 (PDF pages 58-60), Test ID Qaz1, Approximate Date BP","Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Qaz1 | Tepe Shizar, Qazvin | Approximate Date BP: 4760",,,,approx. 4760 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577390,Sac3,archive_supplement_primary_source_join,direct_table_extracted,final,,Tappeh-Sang-e-Chakhmaq,direct_sample_site,excavation_site,Tappeh-Sang-e-Chakhmaq,tappehsangechakhmaq,Tappeh-Sang-e-Chakhmaq,,,Iran,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577390 || Table S1 sample ID:Sac3 || Archaeological sites and context section 27 ""Tappeh-Sang-e-Chakhmaq, Iran"" (PDF page 17) || Table S2 (PDF pages 58-60), Test ID Sac3, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Sac3 | Tappeh-Sang-e-Chakhmaq | Approximate Date BP: 7373,,,,approx. 7373 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577391,Sar38,archive_supplement_primary_source_join,direct_table_extracted,final,,"Sarakenos Cave, Boeotia",direct_sample_site,excavation_site,"Sarakenos Cave, Boeotia",sarakenoscaveboeotia,"Sarakenos Cave, Boeotia",,,Greece,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577391 || Table S1 sample ID:Sar38 || Archaeological sites and context section 23 ""Sarakenos Cave, Boeotia, Greece"" (PDF page 14) || Archaeological sites and context section 23 ""Sarakenos Cave, Boeotia, Greece"" (PDF page 14)","Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Sar38 | Sarakenos Cave, Boeotia | 5750-5600 BC",,,,7549-7699 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577392,Stu1,archive_supplement_primary_source_join,direct_table_extracted,final,,Stubline,direct_sample_site,excavation_site,Stubline,stubline,Stubline,,,Serbia,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577392 || Table S1 sample ID:Stu1 || Archaeological sites and context section 24 ""Stubline, Serbia"" (PDF page 14) || Table S2 (PDF pages 58-60), Test ID Stu1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Stu1 | Stubline | Approximate Date BP: 6600,,,,approx. 6600 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577393,Sub1,archive_supplement_primary_source_join,direct_table_extracted,final,,Suberde and Erbaba,direct_sample_site,excavation_site,Suberde and Erbaba,suberdeanderbaba,Suberde and Erbaba,,,Turkey,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577393 || Table S1 sample ID:Sub1 || Archaeological sites and context section 25 ""Suberde and Erbaba, Turkey"" (PDF page 15) || Archaeological sites and context section 25 ""Suberde and Erbaba, Turkey"" (PDF page 15)",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Sub1 | Suberde and Erbaba | 6020-6140 cal BC in the section narrative; 6221-6024 cal. BC in the section table | The primary supplement gives two non-identical calibrated intervals and retains Suberde-versus-Erbaba curation history; numeric chronology and an exact single-site claim must remain withheld.,,,,,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577394,Tda1,archive_supplement_primary_source_join,direct_table_extracted,final,,Tel-Dalit,direct_sample_site,excavation_site,Tel-Dalit,teldalit,Tel-Dalit,,,Israel,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577394 || Table S1 sample ID:Tda1 || Archaeological sites and context section 37 ""Tel-Dalit, Israel"" (PDF page 21) || Table S2 (PDF pages 58-60), Test ID Tda1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Tda1 | Tel-Dalit | Approximate Date BP: 5050,,,,approx. 5050 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577395,Th7,archive_supplement_primary_source_join,direct_table_extracted,final,,Taghit Haddouch,direct_sample_site,excavation_site,Taghit Haddouch,taghithaddouch,Taghit Haddouch,,,Morocco,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577395 || Table S1 sample ID:Th7 || Archaeological sites and context section 26 ""Taghit Haddouch, Morroco"" (PDF page 16) || Table S2 (PDF pages 58-60), Test ID Th7, Approximate Date BP",Archive taxonomy Bos primigenius (tax_id 9909) | supplement sample Th7 | Taghit Haddouch | Approximate Date BP: 7993,,,,approx. 7993 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577396,Thr1,archive_supplement_primary_source_join,direct_table_extracted,final,,Tel-Hreiz,direct_sample_site,excavation_site,Tel-Hreiz,telhreiz,Tel-Hreiz,,,Israel,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577396 || Table S1 sample ID:Thr1 || Archaeological sites and context section 32 ""Tel-Hreiz, Israel"" (PDF page 19) || Table S2 (PDF pages 58-60), Test ID Thr1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Thr1 | Tel-Hreiz | Approximate Date BP: 6700,,,,approx. 6700 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577397,Tmq1,archive_supplement_primary_source_join,direct_table_extracted,final,,Tel Miqne-Ekron,direct_sample_site,excavation_site,Tel Miqne-Ekron,telmiqneekron,Tel Miqne-Ekron,,,Israel,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577397 || Table S1 sample ID:Tmq1 || Archaeological sites and context section 34 ""Tel Miqne-Ekron, Israel"" (PDF page 20) || Table S2 (PDF pages 58-60), Test ID Tmq1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Tmq1 | Tel Miqne-Ekron | Approximate Date BP: 3150,,,,approx. 3150 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577398,Tmq2,archive_supplement_primary_source_join,direct_table_extracted,final,,Tel Miqne-Ekron,direct_sample_site,excavation_site,Tel Miqne-Ekron,telmiqneekron,Tel Miqne-Ekron,,,Israel,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577398 || Table S1 sample ID:Tmq2 || Archaeological sites and context section 34 ""Tel Miqne-Ekron, Israel"" (PDF page 20) || Table S2 (PDF pages 58-60), Test ID Tmq2, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Tmq2 | Tel Miqne-Ekron | Approximate Date BP: 3150,,,,approx. 3150 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577399,Tmq3,archive_supplement_primary_source_join,direct_table_extracted,final,,Tel Miqne-Ekron,direct_sample_site,excavation_site,Tel Miqne-Ekron,telmiqneekron,Tel Miqne-Ekron,,,Israel,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577399 || Table S1 sample ID:Tmq3 || Archaeological sites and context section 34 ""Tel Miqne-Ekron, Israel"" (PDF page 20) || Table S2 (PDF pages 58-60), Test ID Tmq3, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Tmq3 | Tel Miqne-Ekron | Approximate Date BP: 2925,,,,approx. 2925 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577400,Tmq4,archive_supplement_primary_source_join,direct_table_extracted,final,,Tel Miqne-Ekron,direct_sample_site,excavation_site,Tel Miqne-Ekron,telmiqneekron,Tel Miqne-Ekron,,,Israel,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577400 || Table S1 sample ID:Tmq4 || Archaeological sites and context section 34 ""Tel Miqne-Ekron, Israel"" (PDF page 20) || Table S2 (PDF pages 58-60), Test ID Tmq4, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Tmq4 | Tel Miqne-Ekron | Approximate Date BP: 3300,,,,approx. 3300 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577401,Tqa1,archive_supplement_primary_source_join,direct_table_extracted,final,,Tel es-Qashish,direct_sample_site,excavation_site,Tel es-Qashish,telesqashish,Tel es-Qashish,,,Israel,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577401 || Table S1 sample ID:Tqa1 || Archaeological sites and context section 30 ""Tel es-Qashish, Israel"" (PDF page 18) || Table S2 (PDF pages 58-60), Test ID Tqa1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Tqa1 | Tel es-Qashish | Approximate Date BP: 4800,,,,approx. 4800 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577402,Tqa2,archive_supplement_primary_source_join,direct_table_extracted,final,,Tel es-Qashish,direct_sample_site,excavation_site,Tel es-Qashish,telesqashish,Tel es-Qashish,,,Israel,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577402 || Table S1 sample ID:Tqa2 || Archaeological sites and context section 30 ""Tel es-Qashish, Israel"" (PDF page 18) || Table S2 (PDF pages 58-60), Test ID Tqa2, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Tqa2 | Tel es-Qashish | Approximate Date BP: 4800,,,,approx. 4800 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577403,Tqa3,archive_supplement_primary_source_join,direct_table_extracted,final,,Tel es-Qashish,direct_sample_site,excavation_site,Tel es-Qashish,telesqashish,Tel es-Qashish,,,Israel,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577403 || Table S1 sample ID:Tqa3 || Archaeological sites and context section 30 ""Tel es-Qashish, Israel"" (PDF page 18) || Table S2 (PDF pages 58-60), Test ID Tqa3, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Tqa3 | Tel es-Qashish | Approximate Date BP: 4800,,,,approx. 4800 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577404,Tyq1,archive_supplement_primary_source_join,direct_table_extracted,final,,Tel Yoqneam,direct_sample_site,excavation_site,Tel Yoqneam,telyoqneam,Tel Yoqneam,,,Israel,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577404 || Table S1 sample ID:Tyq1 || Archaeological sites and context section 35 ""Tel Yoqneam, Israel"" (PDF page 20) || Table S2 (PDF pages 58-60), Test ID Tyq1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Tyq1 | Tel Yoqneam | Approximate Date BP: 2200,,,,approx. 2200 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577405,Yer1,archive_supplement_primary_source_join,direct_table_extracted,final,,Yerqurqan (Erkurgan),direct_sample_site,excavation_site,Yerqurqan (Erkurgan),yerqurqanerkurgan,Yerqurqan (Erkurgan),,,Uzbekistan,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577405 || Table S1 sample ID:Yer1 || Archaeological sites and context section 40 ""Yerqurqan  (Erkurgan), Uzbekistan:"" (PDF page 23) || Table S2 (PDF pages 58-60), Test ID Yer1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Yer1 | Yerqurqan (Erkurgan) | Approximate Date BP: 2050,,,,approx. 2050 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577406,Zah1,archive_supplement_primary_source_join,direct_table_extracted,final,,Tel Zahara,direct_sample_site,excavation_site,Tel Zahara,telzahara,Tel Zahara,,,Israel,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577406 || Table S1 sample ID:Zah1 || Archaeological sites and context section 36 ""Tel Zahara, Israel"" (PDF page 21) || Table S2 (PDF pages 58-60), Test ID Zah1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Zah1 | Tel Zahara | Approximate Date BP: 1850,,,,approx. 1850 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577407,Tsa1,archive_supplement_primary_source_join,direct_table_extracted,final,,Tel es-Safi,direct_sample_site,excavation_site,Tel es-Safi,telessafi,Tel es-Safi,,,Israel,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577407 || Table S1 sample ID:Tsa1 || Archaeological sites and context section 31 ""Tel es-Safi, Israel"" (PDF page 19) || Table S2 (PDF pages 58-60), Test ID Tsa1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Tsa1 | Tel es-Safi | Approximate Date BP: 2820,,,,approx. 2820 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577408,Tsa2,archive_supplement_primary_source_join,direct_table_extracted,final,,Tel es-Safi,direct_sample_site,excavation_site,Tel es-Safi,telessafi,Tel es-Safi,,,Israel,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577408 || Table S1 sample ID:Tsa2 || Archaeological sites and context section 31 ""Tel es-Safi, Israel"" (PDF page 19) || Table S2 (PDF pages 58-60), Test ID Tsa2, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Tsa2 | Tel es-Safi | Approximate Date BP: 3100,,,,approx. 3100 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
