species_latin_name,species_common_name,project_accession,repo_stable_sample_id,archive_native_sample_id,paper_native_sample_label,supplementary_table_sample_label,preferred_sample_label,sample_basis,sample_evidence_status,sample_lineage_path,sample_lineage_locator,sample_lineage_excerpt,sample_identity_resolution,sample_ambiguity_note,locality_text,political_entity,latitude_text,longitude_text,chronology_text,chronology_dating_basis,chronology_evidence_class,chronology_precision_posture,source_native_tax_id,source_native_scientific_name,taxon_alignment_status,archive_native_experiment_id,source_native_identity_kind,chronology_time_mean_bp
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577374,SAMEA5577374,Mar1,Mar1,Mar1,archive_supplement_primary_source_join,direct_table_extracted,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,"sample_accession:SAMEA5577374 || Table S1 sample ID:Mar1 || Archaeological sites and context section 15 ""Maral Tappeh, Iran"" (PDF page 9) || Table S2 (PDF pages 58-60), Test ID Mar1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Mar1 | Maral Tappeh | Approximate Date BP: 6150,final,,Maral Tappeh,Iran,,,approx. 6150 BP,archaeological_period,archaeological_context_date,sample_approximate_or_modeled,9913,Bos taurus,project_species_match,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577375,SAMEA5577375,Mas1,Mas1,Mas1,archive_supplement_primary_source_join,direct_table_extracted,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,"sample_accession:SAMEA5577375 || Table S1 sample ID:Mas1 || Archaeological sites and context section 33 ""Tel Masos, Israel"" (PDF page 20) || Table S2 (PDF pages 58-60), Test ID Mas1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Mas1 | Tel Masos | Approximate Date BP: 3100,final,,Tel Masos,Israel,,,approx. 3100 BP,archaeological_period,archaeological_context_date,sample_approximate_or_modeled,9913,Bos taurus,project_species_match,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577376,SAMEA5577376,,,SAMEA5577376,archive_project_sample_accession_anchor,archive_native,data/adna/governance/source_library/projects/PRJEB31621/archive_metadata.html,sample_accession:SAMEA5577376,Archive taxonomy Bos taurus (tax_id 9913),final,,,,,,,unknown,unresolved,unresolved,9913,Bos taurus,project_species_match,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577377,SAMEA5577377,Men2,Men2,Men2,archive_supplement_primary_source_join,direct_table_extracted,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,"sample_accession:SAMEA5577377 || Table S1 sample ID:Men2 || Archaeological sites and context section 16 ""Menteşe, Turkey"" (PDF page 10) || Table S2 (PDF pages 58-60), Test ID Men2, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Men2 | Menteşe | Approximate Date BP: 7920,final,,Menteşe,Turkey,,,approx. 7920 BP,archaeological_period,archaeological_context_date,sample_approximate_or_modeled,9913,Bos taurus,project_species_match,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577378,SAMEA5577378,Mon1,Mon1,Mon1,archive_supplement_primary_source_join,direct_table_extracted,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,"sample_accession:SAMEA5577378 || Table S1 sample ID:Mon1 || Archaeological sites and context section 18 ""Monjukli Depe, Turkmenistan"" (PDF page 11) || Table S2 (PDF pages 58-60), Test ID Mon1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Mon1 | Monjukli Depe | Approximate Date BP: 7200,final,,Monjukli Depe,Turkmenistan,,,approx. 7200 BP,archaeological_period,archaeological_context_date,sample_approximate_or_modeled,9913,Bos taurus,project_species_match,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577379,SAMEA5577379,Nah1,Nah1,Nah1,archive_supplement_primary_source_join,direct_table_extracted,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,"sample_accession:SAMEA5577379 || Table S1 sample ID:Nah1 || Archaeological sites and context section 19 ""Nahal Tillah, Israel"" (PDF page 11)",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Nah1 | Nahal Tillah | 3300-3050 BC,final,,Nahal Tillah,Israel,,,4999-5249 BP,archaeological_period,archaeological_context_date,contextual_interval,9913,Bos taurus,project_species_match,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577380,SAMEA5577380,Plo1,Plo1,Plo1,archive_supplement_primary_source_join,direct_table_extracted,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,"sample_accession:SAMEA5577380 || Table S1 sample ID:Plo1 || Archaeological sites and context section 21 ""Pločnik, Serbia"" (PDF page 12) || Table S2 (PDF pages 58-60), Test ID Plo1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Plo1 | Pločnik | Approximate Date BP: 7125,final,,Pločnik,Serbia,,,approx. 7125 BP,archaeological_period,archaeological_context_date,sample_approximate_or_modeled,9913,Bos taurus,project_species_match,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577381,SAMEA5577381,Plo2,Plo2,Plo2,archive_supplement_primary_source_join,direct_table_extracted,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,"sample_accession:SAMEA5577381 || Table S1 sample ID:Plo2 || Archaeological sites and context section 21 ""Pločnik, Serbia"" (PDF page 12) || Table S2 (PDF pages 58-60), Test ID Plo2, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Plo2 | Pločnik | Approximate Date BP: 6950,final,,Pločnik,Serbia,,,approx. 6950 BP,archaeological_period,archaeological_context_date,sample_approximate_or_modeled,9913,Bos taurus,project_species_match,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577382,SAMEA5577382,Plo3,Plo3,Plo3,archive_supplement_primary_source_join,direct_table_extracted,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,"sample_accession:SAMEA5577382 || Table S1 sample ID:Plo3 || Archaeological sites and context section 21 ""Pločnik, Serbia"" (PDF page 12) || Table S2 (PDF pages 58-60), Test ID Plo3, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Plo3 | Pločnik | Approximate Date BP: 7025,final,,Pločnik,Serbia,,,approx. 7025 BP,archaeological_period,archaeological_context_date,sample_approximate_or_modeled,9913,Bos taurus,project_species_match,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577383,SAMEA5577383,Plo4,Plo4,Plo4,archive_supplement_primary_source_join,direct_table_extracted,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,"sample_accession:SAMEA5577383 || Table S1 sample ID:Plo4 || Archaeological sites and context section 21 ""Pločnik, Serbia"" (PDF page 12) || Table S2 (PDF pages 58-60), Test ID Plo4, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Plo4 | Pločnik | Approximate Date BP: 7000,final,,Pločnik,Serbia,,,approx. 7000 BP,archaeological_period,archaeological_context_date,sample_approximate_or_modeled,9913,Bos taurus,project_species_match,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577384,SAMEA5577384,Plo5,Plo5,Plo5,archive_supplement_primary_source_join,direct_table_extracted,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,"sample_accession:SAMEA5577384 || Table S1 sample ID:Plo5 || Archaeological sites and context section 21 ""Pločnik, Serbia"" (PDF page 12) || Table S2 (PDF pages 58-60), Test ID Plo5, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Plo5 | Pločnik | Approximate Date BP: 6650,final,,Pločnik,Serbia,,,approx. 6650 BP,archaeological_period,archaeological_context_date,sample_approximate_or_modeled,9913,Bos taurus,project_species_match,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577385,SAMEA5577385,Plo6,Plo6,Plo6,archive_supplement_primary_source_join,direct_table_extracted,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,"sample_accession:SAMEA5577385 || Table S1 sample ID:Plo6 || Archaeological sites and context section 21 ""Pločnik, Serbia"" (PDF page 12) || Table S2 (PDF pages 58-60), Test ID Plo6, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Plo6 | Pločnik | Approximate Date BP: 7126,final,,Pločnik,Serbia,,,approx. 7126 BP,archaeological_period,archaeological_context_date,sample_approximate_or_modeled,9913,Bos taurus,project_species_match,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577386,SAMEA5577386,Plo7,Plo7,Plo7,archive_supplement_primary_source_join,direct_table_extracted,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,"sample_accession:SAMEA5577386 || Table S1 sample ID:Plo7 || Archaeological sites and context section 21 ""Pločnik, Serbia"" (PDF page 12) || Table S2 (PDF pages 58-60), Test ID Plo7, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Plo7 | Pločnik | Approximate Date BP: 7000,final,,Pločnik,Serbia,,,approx. 7000 BP,archaeological_period,archaeological_context_date,sample_approximate_or_modeled,9913,Bos taurus,project_species_match,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577387,SAMEA5577387,Plo8,Plo8,Plo8,archive_supplement_primary_source_join,direct_table_extracted,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,"sample_accession:SAMEA5577387 || Table S1 sample ID:Plo8 || Archaeological sites and context section 21 ""Pločnik, Serbia"" (PDF page 12) || Table S2 (PDF pages 58-60), Test ID Plo8, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Plo8 | Pločnik | Approximate Date BP: 7001,final,,Pločnik,Serbia,,,approx. 7001 BP,archaeological_period,archaeological_context_date,sample_approximate_or_modeled,9913,Bos taurus,project_species_match,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577388,SAMEA5577388,Pro1,Pro1,Pro1,archive_supplement_primary_source_join,direct_table_extracted,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,"sample_accession:SAMEA5577388 || Table S1 sample ID:Pro1 || Archaeological sites and context section 22 ""Promachon, Serres, Greece"" (PDF page 13)","Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Pro1 | Promachon, Serres | 5320-5070 Cal. BC",final,,"Promachon, Serres",Greece,,,7019-7269 BP,archaeological_period,archaeological_context_date,contextual_interval,9913,Bos taurus,project_species_match,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577389,SAMEA5577389,Qaz1,Qaz1,Qaz1,archive_supplement_primary_source_join,direct_table_extracted,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,"sample_accession:SAMEA5577389 || Table S1 sample ID:Qaz1 || Archaeological sites and context section 38 ""Tepe Shizar, Qazvin, Iran"" (PDF page 22) || Table S2 (PDF pages 58-60), Test ID Qaz1, Approximate Date BP","Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Qaz1 | Tepe Shizar, Qazvin | Approximate Date BP: 4760",final,,"Tepe Shizar, Qazvin",Iran,,,approx. 4760 BP,archaeological_period,archaeological_context_date,sample_approximate_or_modeled,9913,Bos taurus,project_species_match,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577390,SAMEA5577390,Sac3,Sac3,Sac3,archive_supplement_primary_source_join,direct_table_extracted,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,"sample_accession:SAMEA5577390 || Table S1 sample ID:Sac3 || Archaeological sites and context section 27 ""Tappeh-Sang-e-Chakhmaq, Iran"" (PDF page 17) || Table S2 (PDF pages 58-60), Test ID Sac3, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Sac3 | Tappeh-Sang-e-Chakhmaq | Approximate Date BP: 7373,final,,Tappeh-Sang-e-Chakhmaq,Iran,,,approx. 7373 BP,archaeological_period,archaeological_context_date,sample_approximate_or_modeled,9913,Bos taurus,project_species_match,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577391,SAMEA5577391,Sar38,Sar38,Sar38,archive_supplement_primary_source_join,direct_table_extracted,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,"sample_accession:SAMEA5577391 || Table S1 sample ID:Sar38 || Archaeological sites and context section 23 ""Sarakenos Cave, Boeotia, Greece"" (PDF page 14)","Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Sar38 | Sarakenos Cave, Boeotia | 5750-5600 BC",final,,"Sarakenos Cave, Boeotia",Greece,,,7549-7699 BP,archaeological_period,archaeological_context_date,contextual_interval,9913,Bos taurus,project_species_match,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577392,SAMEA5577392,Stu1,Stu1,Stu1,archive_supplement_primary_source_join,direct_table_extracted,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,"sample_accession:SAMEA5577392 || Table S1 sample ID:Stu1 || Archaeological sites and context section 24 ""Stubline, Serbia"" (PDF page 14) || Table S2 (PDF pages 58-60), Test ID Stu1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Stu1 | Stubline | Approximate Date BP: 6600,final,,Stubline,Serbia,,,approx. 6600 BP,archaeological_period,archaeological_context_date,sample_approximate_or_modeled,9913,Bos taurus,project_species_match,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577393,SAMEA5577393,Sub1,Sub1,Sub1,archive_supplement_primary_source_join,direct_table_extracted,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,"sample_accession:SAMEA5577393 || Table S1 sample ID:Sub1 || Archaeological sites and context section 25 ""Suberde and Erbaba, Turkey"" (PDF page 15)",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Sub1 | Suberde and Erbaba | 6020-6140 cal BC in the section narrative; 6221-6024 cal. BC in the section table | The primary supplement gives two non-identical calibrated intervals and retains Suberde-versus-Erbaba curation history; numeric chronology and an exact single-site claim must remain withheld.,final,,Suberde and Erbaba,Turkey,,,,unknown,unresolved,unresolved,9913,Bos taurus,project_species_match,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577394,SAMEA5577394,Tda1,Tda1,Tda1,archive_supplement_primary_source_join,direct_table_extracted,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,"sample_accession:SAMEA5577394 || Table S1 sample ID:Tda1 || Archaeological sites and context section 37 ""Tel-Dalit, Israel"" (PDF page 21) || Table S2 (PDF pages 58-60), Test ID Tda1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Tda1 | Tel-Dalit | Approximate Date BP: 5050,final,,Tel-Dalit,Israel,,,approx. 5050 BP,archaeological_period,archaeological_context_date,sample_approximate_or_modeled,9913,Bos taurus,project_species_match,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577395,SAMEA5577395,Th7,Th7,Th7,archive_supplement_primary_source_join,direct_table_extracted,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,"sample_accession:SAMEA5577395 || Table S1 sample ID:Th7 || Archaeological sites and context section 26 ""Taghit Haddouch, Morroco"" (PDF page 16) || Table S2 (PDF pages 58-60), Test ID Th7, Approximate Date BP",Archive taxonomy Bos primigenius (tax_id 9909) | supplement sample Th7 | Taghit Haddouch | Approximate Date BP: 7993,final,,Taghit Haddouch,Morocco,,,approx. 7993 BP,archaeological_period,archaeological_context_date,sample_approximate_or_modeled,9909,Bos primigenius,project_species_mismatch,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577396,SAMEA5577396,Thr1,Thr1,Thr1,archive_supplement_primary_source_join,direct_table_extracted,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,"sample_accession:SAMEA5577396 || Table S1 sample ID:Thr1 || Archaeological sites and context section 32 ""Tel-Hreiz, Israel"" (PDF page 19) || Table S2 (PDF pages 58-60), Test ID Thr1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Thr1 | Tel-Hreiz | Approximate Date BP: 6700,final,,Tel-Hreiz,Israel,,,approx. 6700 BP,archaeological_period,archaeological_context_date,sample_approximate_or_modeled,9913,Bos taurus,project_species_match,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577397,SAMEA5577397,Tmq1,Tmq1,Tmq1,archive_supplement_primary_source_join,direct_table_extracted,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,"sample_accession:SAMEA5577397 || Table S1 sample ID:Tmq1 || Archaeological sites and context section 34 ""Tel Miqne-Ekron, Israel"" (PDF page 20) || Table S2 (PDF pages 58-60), Test ID Tmq1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Tmq1 | Tel Miqne-Ekron | Approximate Date BP: 3150,final,,Tel Miqne-Ekron,Israel,,,approx. 3150 BP,archaeological_period,archaeological_context_date,sample_approximate_or_modeled,9913,Bos taurus,project_species_match,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577398,SAMEA5577398,Tmq2,Tmq2,Tmq2,archive_supplement_primary_source_join,direct_table_extracted,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,"sample_accession:SAMEA5577398 || Table S1 sample ID:Tmq2 || Archaeological sites and context section 34 ""Tel Miqne-Ekron, Israel"" (PDF page 20) || Table S2 (PDF pages 58-60), Test ID Tmq2, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Tmq2 | Tel Miqne-Ekron | Approximate Date BP: 3150,final,,Tel Miqne-Ekron,Israel,,,approx. 3150 BP,archaeological_period,archaeological_context_date,sample_approximate_or_modeled,9913,Bos taurus,project_species_match,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577399,SAMEA5577399,Tmq3,Tmq3,Tmq3,archive_supplement_primary_source_join,direct_table_extracted,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,"sample_accession:SAMEA5577399 || Table S1 sample ID:Tmq3 || Archaeological sites and context section 34 ""Tel Miqne-Ekron, Israel"" (PDF page 20) || Table S2 (PDF pages 58-60), Test ID Tmq3, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Tmq3 | Tel Miqne-Ekron | Approximate Date BP: 2925,final,,Tel Miqne-Ekron,Israel,,,approx. 2925 BP,archaeological_period,archaeological_context_date,sample_approximate_or_modeled,9913,Bos taurus,project_species_match,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577400,SAMEA5577400,Tmq4,Tmq4,Tmq4,archive_supplement_primary_source_join,direct_table_extracted,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,"sample_accession:SAMEA5577400 || Table S1 sample ID:Tmq4 || Archaeological sites and context section 34 ""Tel Miqne-Ekron, Israel"" (PDF page 20) || Table S2 (PDF pages 58-60), Test ID Tmq4, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Tmq4 | Tel Miqne-Ekron | Approximate Date BP: 3300,final,,Tel Miqne-Ekron,Israel,,,approx. 3300 BP,archaeological_period,archaeological_context_date,sample_approximate_or_modeled,9913,Bos taurus,project_species_match,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577401,SAMEA5577401,Tqa1,Tqa1,Tqa1,archive_supplement_primary_source_join,direct_table_extracted,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,"sample_accession:SAMEA5577401 || Table S1 sample ID:Tqa1 || Archaeological sites and context section 30 ""Tel es-Qashish, Israel"" (PDF page 18) || Table S2 (PDF pages 58-60), Test ID Tqa1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Tqa1 | Tel es-Qashish | Approximate Date BP: 4800,final,,Tel es-Qashish,Israel,,,approx. 4800 BP,archaeological_period,archaeological_context_date,sample_approximate_or_modeled,9913,Bos taurus,project_species_match,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577402,SAMEA5577402,Tqa2,Tqa2,Tqa2,archive_supplement_primary_source_join,direct_table_extracted,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,"sample_accession:SAMEA5577402 || Table S1 sample ID:Tqa2 || Archaeological sites and context section 30 ""Tel es-Qashish, Israel"" (PDF page 18) || Table S2 (PDF pages 58-60), Test ID Tqa2, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Tqa2 | Tel es-Qashish | Approximate Date BP: 4800,final,,Tel es-Qashish,Israel,,,approx. 4800 BP,archaeological_period,archaeological_context_date,sample_approximate_or_modeled,9913,Bos taurus,project_species_match,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577403,SAMEA5577403,Tqa3,Tqa3,Tqa3,archive_supplement_primary_source_join,direct_table_extracted,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,"sample_accession:SAMEA5577403 || Table S1 sample ID:Tqa3 || Archaeological sites and context section 30 ""Tel es-Qashish, Israel"" (PDF page 18) || Table S2 (PDF pages 58-60), Test ID Tqa3, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Tqa3 | Tel es-Qashish | Approximate Date BP: 4800,final,,Tel es-Qashish,Israel,,,approx. 4800 BP,archaeological_period,archaeological_context_date,sample_approximate_or_modeled,9913,Bos taurus,project_species_match,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577404,SAMEA5577404,Tyq1,Tyq1,Tyq1,archive_supplement_primary_source_join,direct_table_extracted,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,"sample_accession:SAMEA5577404 || Table S1 sample ID:Tyq1 || Archaeological sites and context section 35 ""Tel Yoqneam, Israel"" (PDF page 20) || Table S2 (PDF pages 58-60), Test ID Tyq1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Tyq1 | Tel Yoqneam | Approximate Date BP: 2200,final,,Tel Yoqneam,Israel,,,approx. 2200 BP,archaeological_period,archaeological_context_date,sample_approximate_or_modeled,9913,Bos taurus,project_species_match,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577405,SAMEA5577405,Yer1,Yer1,Yer1,archive_supplement_primary_source_join,direct_table_extracted,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,"sample_accession:SAMEA5577405 || Table S1 sample ID:Yer1 || Archaeological sites and context section 40 ""Yerqurqan  (Erkurgan), Uzbekistan:"" (PDF page 23) || Table S2 (PDF pages 58-60), Test ID Yer1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Yer1 | Yerqurqan (Erkurgan) | Approximate Date BP: 2050,final,,Yerqurqan (Erkurgan),Uzbekistan,,,approx. 2050 BP,archaeological_period,archaeological_context_date,sample_approximate_or_modeled,9913,Bos taurus,project_species_match,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577406,SAMEA5577406,Zah1,Zah1,Zah1,archive_supplement_primary_source_join,direct_table_extracted,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,"sample_accession:SAMEA5577406 || Table S1 sample ID:Zah1 || Archaeological sites and context section 36 ""Tel Zahara, Israel"" (PDF page 21) || Table S2 (PDF pages 58-60), Test ID Zah1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Zah1 | Tel Zahara | Approximate Date BP: 1850,final,,Tel Zahara,Israel,,,approx. 1850 BP,archaeological_period,archaeological_context_date,sample_approximate_or_modeled,9913,Bos taurus,project_species_match,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577407,SAMEA5577407,Tsa1,Tsa1,Tsa1,archive_supplement_primary_source_join,direct_table_extracted,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,"sample_accession:SAMEA5577407 || Table S1 sample ID:Tsa1 || Archaeological sites and context section 31 ""Tel es-Safi, Israel"" (PDF page 19) || Table S2 (PDF pages 58-60), Test ID Tsa1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Tsa1 | Tel es-Safi | Approximate Date BP: 2820,final,,Tel es-Safi,Israel,,,approx. 2820 BP,archaeological_period,archaeological_context_date,sample_approximate_or_modeled,9913,Bos taurus,project_species_match,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577408,SAMEA5577408,Tsa2,Tsa2,Tsa2,archive_supplement_primary_source_join,direct_table_extracted,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,"sample_accession:SAMEA5577408 || Table S1 sample ID:Tsa2 || Archaeological sites and context section 31 ""Tel es-Safi, Israel"" (PDF page 19) || Table S2 (PDF pages 58-60), Test ID Tsa2, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Tsa2 | Tel es-Safi | Approximate Date BP: 3100,final,,Tel es-Safi,Israel,,,approx. 3100 BP,archaeological_period,archaeological_context_date,sample_approximate_or_modeled,9913,Bos taurus,project_species_match,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577409,SAMEA5577409,Tsa3,Tsa3,Tsa3,archive_supplement_primary_source_join,direct_table_extracted,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,"sample_accession:SAMEA5577409 || Table S1 sample ID:Tsa3 || Archaeological sites and context section 31 ""Tel es-Safi, Israel"" (PDF page 19) || Table S2 (PDF pages 58-60), Test ID Tsa3, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Tsa3 | Tel es-Safi | Approximate Date BP: 2800,final,,Tel es-Safi,Israel,,,approx. 2800 BP,archaeological_period,archaeological_context_date,sample_approximate_or_modeled,9913,Bos taurus,project_species_match,,biological_sample_accession,
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5605818,SAMEA5605818,,,SAMEA5605818,archive_project_sample_accession_anchor,archive_native,data/adna/governance/source_library/projects/PRJEB31621/archive_metadata.html,sample_accession:SAMEA5605818,Archive taxonomy Bos taurus (tax_id 9913),final,,,,,,,unknown,unresolved,unresolved,9913,Bos taurus,project_species_match,,biological_sample_accession,
