project_accession,species_latin_name,species_common_name,site_label,political_entity,paper_doi,paper_url,supplementary_source,source_artifact_path,source_artifact_kind,source_locator,exact_source_text,source_support_status,coordinate_basis,latitude_text,longitude_text,chronology_text,time_start_bp,time_end_bp,dating_basis,comparator_context,domestication_context,interpretation_note,support_gap_note
PRJEB30282,Sus scrofa domesticus,pig,Near East and Europe pig domestication transect,Turkey and Europe,10.1073/pnas.1901169116,https://doi.org/10.1073/pnas.1901169116,,adna/governance/source_library/papers/10.1073-pnas.1901169116/article.html,article_html_abstract,abstract,"Pig domestication had begun by ~10,500 y before the present (BP) in the Near East, and mitochondrial DNA suggests that pigs arrived in Europe alongside farmers ~8,500 y BP.",article_exact_quote,inferred_region_centroid,39.00,35.00,~10500-6000 BP pig turnover transect,6000,10500,bp_window,false,domesticated_core,"This is a broad domestication transect, not one excavation site, so the atlas point remains an inferred regional centroid.",
PRJEB30282,Sus scrofa domesticus,pig,Untervaz-Haselbodensenke,Switzerland,10.1073/pnas.1901169116,https://doi.org/10.1073/pnas.1901169116,,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,supplementary_spreadsheet_row,sample_accession:SAMEA5160884 || Sheet1!row1057,ENA archive metadata identifies sample SAMEA5160884 as Sus scrofa (tax_id 9823). || AA075 | previous_extraction_code=GL1024 | mtdna_accession=DQ873113 | source=Jörg Schibler | museum_or_sample_code=11 | additional_sample_information=AS Kt. Graubünden | location=Untervaz-Haselbodensenke | country=Switzerland | radiocarbon_lab=- | uncalibrated_date=- | uncalibrated_error=- | calibrated_from_bp=- | calibrated_to_bp=- | source_age=27th - 25th century BC | source_mean_years_bp=4550 | period=Neolithic | group=EUW-A | zooarch_status=Wild | combined_status=Wild | secondary_zooarch_status=Wild | published=Y | chronology_disposition=refused_context_only_unresolved_age_semantics | domestication_disposition=excluded_wild,supplementary_table_row,site_level_localities,,,,,,unknown,false,domesticated_core,This locality is backed by direct sample rows recovered from the supplementary table; chronology remains sample-owned when its records have different dates.,
PRJEB30282,Sus scrofa domesticus,pig,Vinča Belo Brdo,Serbia,10.1073/pnas.1901169116,https://doi.org/10.1073/pnas.1901169116,,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,supplementary_spreadsheet_row,sample_accession:SAMEA5160916 || Sheet1!row2263,"ENA archive metadata identifies sample SAMEA5160916 as Sus scrofa (tax_id 9823). || AA157 | previous_extraction_code=LG666 | mtdna_accession=- | source=Vesna Dimitrijevic | museum_or_sample_code=BEO BB 03/216/2, D002444 | additional_sample_information=Vinča Culture | location=Vinča Belo Brdo | country=Serbia | radiocarbon_lab=- | uncalibrated_date=- | uncalibrated_error=- | calibrated_from_bp=- | calibrated_to_bp=- | source_age=Mid 5th Millennium BC | source_mean_years_bp=6500 | period=Vinča culture, Late Neolithic | group=BLW-A | zooarch_status=Wild | combined_status=Wild | secondary_zooarch_status=Wild | published=N | chronology_disposition=refused_context_only_unresolved_age_semantics | domestication_disposition=excluded_wild",supplementary_table_row,site_level_localities,,,,,,unknown,false,domesticated_core,This locality is backed by direct sample rows recovered from the supplementary table; chronology remains sample-owned when its records have different dates.,
PRJEB30282,Sus scrofa domesticus,pig,Vlasac,Serbia,10.1073/pnas.1901169116,https://doi.org/10.1073/pnas.1901169116,,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,supplementary_spreadsheet_row,sample_accession:SAMEA5161164 || Sheet1!row2301,ENA archive metadata identifies sample SAMEA5161164 as Sus scrofa (tax_id 9823). || BLT025 | previous_extraction_code=LG260 | mtdna_accession=- | source=Vesna Dimitrijevic | museum_or_sample_code=BEO VL-233-7 | additional_sample_information=- | location=Vlasac | country=Serbia | radiocarbon_lab=OxA-24689 | uncalibrated_date=8000 | uncalibrated_error=40 | calibrated_from_bp=9009 | calibrated_to_bp=8717 | source_age=Late Mesolithic | source_mean_years_bp=8898 | period=Late Mesolithic | group=BLW-A | zooarch_status=Wild | combined_status=Wild | secondary_zooarch_status=Wild | published=N | chronology_disposition=refused_context_only_unresolved_age_semantics | domestication_disposition=excluded_wild,supplementary_table_row,site_level_localities,,,,,,unknown,false,domesticated_core,This locality is backed by direct sample rows recovered from the supplementary table; chronology remains sample-owned when its records have different dates.,
PRJEB30282,Sus scrofa domesticus,pig,Vărăşti,Romania,10.1073/pnas.1901169116,https://doi.org/10.1073/pnas.1901169116,,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,supplementary_spreadsheet_row,sample_accession:SAMEA5160882 || Sheet1!row24,ENA archive metadata identifies sample SAMEA5160882 as Sus scrofa (tax_id 9823). || AA068 | previous_extraction_code=GL565 | mtdna_accession=DQ873096 | source=Adrian Bălășescu | museum_or_sample_code=98 | additional_sample_information=- | location=Vărăşti | country=Romania | radiocarbon_lab=- | uncalibrated_date=- | uncalibrated_error=- | calibrated_from_bp=- | calibrated_to_bp=- | source_age=5th Millennium BC? | source_mean_years_bp=6500 | period=Middle to Late Neolithic | group=EUU-A | zooarch_status=Unknown | combined_status=Unknown | secondary_zooarch_status=Unknown | published=Y | chronology_disposition=refused_context_only_unresolved_age_semantics | domestication_disposition=excluded_domestication_unknown,supplementary_table_row,site_level_localities,,,,,,unknown,false,domesticated_core,This locality is backed by direct sample rows recovered from the supplementary table; chronology remains sample-owned when its records have different dates.,
PRJEB30282,Sus scrofa domesticus,pig,Wageningen,Netherlands,10.1073/pnas.1901169116,https://doi.org/10.1073/pnas.1901169116,,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,supplementary_spreadsheet_row,sample_accession:SAMEA5161070 || Sheet1!row2144,"ENA archive metadata identifies sample SAMEA5161070 as Sus scrofa (tax_id 9823). || AA453 | previous_extraction_code=- | mtdna_accession=- | source=Richard Crooijmans | museum_or_sample_code=SSZOD51, LL3 SSTOD51, D004637 | additional_sample_information=- | location=Wageningen | country=Netherlands | radiocarbon_lab=- | uncalibrated_date=- | uncalibrated_error=- | calibrated_from_bp=- | calibrated_to_bp=- | source_age=Modern | source_mean_years_bp=0 | period=Modern | group=EUU | zooarch_status=Unknown | combined_status=Unknown | secondary_zooarch_status=Unknown | published=N | chronology_disposition=refused_context_only_unresolved_age_semantics | domestication_disposition=excluded_domestication_unknown",supplementary_table_row,site_level_localities,,,,,,unknown,false,domesticated_core,This locality is backed by direct sample rows recovered from the supplementary table; chronology remains sample-owned when its records have different dates.,
PRJEB30282,Sus scrofa domesticus,pig,Zambujal,Portugal,10.1073/pnas.1901169116,https://doi.org/10.1073/pnas.1901169116,,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,supplementary_spreadsheet_row,sample_accession:SAMEA5161174 || Sheet1!row1597,"ENA archive metadata identifies sample SAMEA5161174 as Sus scrofa (tax_id 9823). || GL454 | previous_extraction_code=- | mtdna_accession=DQ873192 | source=Larson et al. 2007 | museum_or_sample_code=1 / Estremadura Z274 | additional_sample_information=- | location=Zambujal | country=Portugal | radiocarbon_lab=- | uncalibrated_date=- | uncalibrated_error=- | calibrated_from_bp=- | calibrated_to_bp=- | source_age=2,600-1,800 cal. BC? | source_mean_years_bp=4200 | period=Chalcolithic/Early Bronze | group=EUU-A | zooarch_status=Unknown | combined_status=Unknown | secondary_zooarch_status=Unknown | published=Y | chronology_disposition=refused_context_only_unresolved_age_semantics | domestication_disposition=excluded_domestication_unknown",supplementary_table_row,site_level_localities,,,,,,unknown,false,domesticated_core,This locality is backed by direct sample rows recovered from the supplementary table; chronology remains sample-owned when its records have different dates.,
PRJEB30282,Sus scrofa domesticus,pig,Zurich-Mozartstrasse,Switzerland,10.1073/pnas.1901169116,https://doi.org/10.1073/pnas.1901169116,,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,supplementary_spreadsheet_row,sample_accession:SAMEA5160926 || Sheet1!row1060,ENA archive metadata identifies sample SAMEA5160926 as Sus scrofa (tax_id 9823). || AA200 | previous_extraction_code=GL435 | mtdna_accession=- | source=Jörg Schibler | museum_or_sample_code=6859 | additional_sample_information=AS Kt. Zürich | location=Zurich-Mozartstrasse | country=Switzerland | radiocarbon_lab=- | uncalibrated_date=- | uncalibrated_error=- | calibrated_from_bp=- | calibrated_to_bp=- | source_age=1o (18th century BC cal) | source_mean_years_bp=3700 | period=Bronze Age | group=EUU-A | zooarch_status=Unknown | combined_status=Unknown | secondary_zooarch_status=Unknown | published=N | chronology_disposition=refused_context_only_unresolved_age_semantics | domestication_disposition=excluded_domestication_unknown,supplementary_table_row,site_level_localities,,,,,,unknown,false,domesticated_core,This locality is backed by direct sample rows recovered from the supplementary table; chronology remains sample-owned when its records have different dates.,
PRJEB30282,Sus scrofa domesticus,pig,Zurich-Seefeld,Switzerland,10.1073/pnas.1901169116,https://doi.org/10.1073/pnas.1901169116,,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,supplementary_spreadsheet_row,sample_accession:SAMEA5160925 || Sheet1!row1073,"ENA archive metadata identifies sample SAMEA5160925 as Sus scrofa (tax_id 9823). || AA197 | previous_extraction_code=GL12 | mtdna_accession=- | source=Jörg Schibler | museum_or_sample_code=SEE724 , S157 (inferred from the bone) 27, D000168 | additional_sample_information=AS Kt. Zürich | location=Zurich-Seefeld | country=Switzerland | radiocarbon_lab=- | uncalibrated_date=- | uncalibrated_error=- | calibrated_from_bp=- | calibrated_to_bp=- | source_age=E (2718-2710 BC cal) | source_mean_years_bp=4714 | period=Late Neolithic | group=EUU-A | zooarch_status=Unknown | combined_status=Unknown | secondary_zooarch_status=Unknown | published=N | chronology_disposition=refused_context_only_unresolved_age_semantics | domestication_disposition=excluded_domestication_unknown",supplementary_table_row,site_level_localities,,,,,,unknown,false,domesticated_core,This locality is backed by direct sample rows recovered from the supplementary table; chronology remains sample-owned when its records have different dates.,
PRJEB30282,Sus scrofa domesticus,pig,Çadır Höyük,Turkey,10.1073/pnas.1901169116,https://doi.org/10.1073/pnas.1901169116,,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,supplementary_spreadsheet_row,sample_accession:SAMEA5161128 || Sheet1!row484,ENA archive metadata identifies sample SAMEA5161128 as Sus scrofa (tax_id 9823). || AL1105 | previous_extraction_code=- | mtdna_accession=- | source=Ben Arbuckle | museum_or_sample_code=FCN 4499 | additional_sample_information=- | location=Çadır Höyük | country=Turkey | radiocarbon_lab=- | uncalibrated_date=- | uncalibrated_error=- | calibrated_from_bp=- | calibrated_to_bp=- | source_age=3500 BC | source_mean_years_bp=5500 | period=Late Chalcolithic | group=NED-A | zooarch_status=Domestic | combined_status=Domestic | secondary_zooarch_status=Domestic | published=N | chronology_disposition=refused_context_only_unresolved_age_semantics | domestication_disposition=excluded_unreviewed_domesticated_scope,supplementary_table_row,site_level_localities,,,,,,unknown,false,domesticated_core,This locality is backed by direct sample rows recovered from the supplementary table; chronology remains sample-owned when its records have different dates.,
PRJEB30282,Sus scrofa domesticus,pig,Çamlibel Tarlasi,Turkey,10.1073/pnas.1901169116,https://doi.org/10.1073/pnas.1901169116,,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,supplementary_spreadsheet_row,sample_accession:SAMEA5161157 || Sheet1!row1603,"ENA archive metadata identifies sample SAMEA5161157 as Sus scrofa (tax_id 9823). || BLT015 | previous_extraction_code=LG491 | mtdna_accession=JX894039 | source=László Bartosiewicz | museum_or_sample_code=Boğazköy Museum, Tr | additional_sample_information=- | location=Çamlibel Tarlasi | country=Turkey | radiocarbon_lab=- | uncalibrated_date=- | uncalibrated_error=- | calibrated_from_bp=- | calibrated_to_bp=- | source_age=3590–3470 cal. BC, 1s | source_mean_years_bp=5330 | period=Late Chalcolithic | group=NED-A | zooarch_status=Domestic | combined_status=Domestic | secondary_zooarch_status=Domestic | published=Y | chronology_disposition=refused_context_only_unresolved_age_semantics | domestication_disposition=excluded_unreviewed_domesticated_scope",supplementary_table_row,site_level_localities,,,,,,unknown,false,domesticated_core,This locality is backed by direct sample rows recovered from the supplementary table; chronology remains sample-owned when its records have different dates.,
PRJEB30282,Sus scrofa domesticus,pig,Çayönü Tepesi,Turkey,10.1073/pnas.1901169116,https://doi.org/10.1073/pnas.1901169116,,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,supplementary_spreadsheet_row,sample_accession:SAMEA5161113 || Sheet1!row975,ENA archive metadata identifies sample SAMEA5161113 as Sus scrofa (tax_id 9823). || AA514 | previous_extraction_code=GL164 | mtdna_accession=- | source=Hitomi Hongo | museum_or_sample_code=GT84 CT348 / Faunal record number: #2718 | additional_sample_information=Context: 18M 1-3 / Female | location=Çayönü Tepesi | country=Turkey | radiocarbon_lab=- | uncalibrated_date=- | uncalibrated_error=- | calibrated_from_bp=- | calibrated_to_bp=- | source_age=7500-6000 cal. BC | source_mean_years_bp=9750 | period=Neolithic but possibly later | group=NEU-A | zooarch_status=Unknown | combined_status=Unknown | secondary_zooarch_status=Unknown | published=N | chronology_disposition=refused_context_only_unresolved_age_semantics | domestication_disposition=excluded_domestication_unknown,supplementary_table_row,site_level_localities,,,,,,unknown,false,domesticated_core,This locality is backed by direct sample rows recovered from the supplementary table; chronology remains sample-owned when its records have different dates.,
