locality_token,species_latin_name,species_common_name,project_accessions,source_family,source_releases,record_modalities,review_strengths,provenance_qualities,original_location_text,locality,political_entity,latitude,longitude,latitude_text,longitude_text,coordinate_confidence,chronology_text,time_start_bp,time_end_bp,time_mean_bp,dating_basis,chronology_evidence_class,chronology_precision_posture,nordic_inclusion,nordic_inclusion_reason,interpretation_note
sus_scrofa_domesticus:locality:prjeb30282:montaigle:belgium,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Montaigle,Montaigle,Belgium,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:mountpetrinomondragonecaserta:italy,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,"Mount Petrino (Mondragone, Caserta)","Mount Petrino (Mondragone, Caserta)",Italy,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:mureybet:syria,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Mureybet,Mureybet,Syria,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:niv:denmark,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Nivå,Nivå,Denmark,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,true,This locality falls inside the Nordic publication footprint through direct Denmark sample evidence.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:northsea:netherlands,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,North Sea,North Sea,Netherlands,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:noyen:france,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Noyen,Noyen,France,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:oudenburg:belgium,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Oudenburg,Oudenburg,Belgium,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:oulens:france,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Oulens,Oulens,France,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:parkhaikarakala:turkmenistan,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Parkhai Karakala,Parkhai Karakala,Turkmenistan,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:plonik:serbia,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Pločnik,Pločnik,Serbia,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:popesti:romania,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Popesti,Popesti,Romania,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:pupicina:croatia,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Pupicina,Pupicina,Croatia,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:roucadour:france,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Roucadour,Roucadour,France,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:sagalassos:turkey,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Sagalassos,Sagalassos,Turkey,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:sagalossos:turkey,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Sagalossos,Sagalossos,Turkey,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:santamariainselvamarche:italy,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Santa Maria In Selva (Marche),Santa Maria In Selva (Marche),Italy,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:schelacladovei:romania,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Schela Cladovei,Schela Cladovei,Romania,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:siniarzewo1:poland,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Siniarzewo 1,Siniarzewo 1,Poland,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:skagafjordur:iceland,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Skagafjordur,Skagafjordur,Iceland,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,true,This locality falls inside the Nordic publication footprint through direct Iceland sample evidence.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:suberdehyk:turkey,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Suberde Höyük,Suberde Höyük,Turkey,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:surbnahataksevcar:armenia,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Surb nahatak (Sevcar),Surb nahatak (Sevcar),Armenia,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:swinegate:england,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Swinegate,Swinegate,England,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:telbetshean:israel,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Tel Bet Shean,Tel Bet Shean,Israel,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:tellafissarageb:syria,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Tell-Afis Sarageb,Tell-Afis Sarageb,Syria,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:tellbrak:syria,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Tell Brak,Tell Brak,Syria,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:telmiqneekron:israel,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Tel Miqne-Ekron,Tel Miqne-Ekron,Israel,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:telsafigat:israel,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Tel Safi/Gat,Tel Safi/Gat,Israel,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:tmbatirachajur:armenia,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Tmbatir (Achajur),Tmbatir (Achajur),Armenia,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:tolebashi:iran,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Tol e Bashi,Tol e Bashi,Iran,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:trelleborg:denmark,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Trelleborg,Trelleborg,Denmark,55.39416667,11.26527778,55.39416667,11.26527778,approximate,1000 BP,1000,1000,1000,archaeological_context,archaeological_context_date,sample_approximate_or_modeled,true,This locality falls inside the Nordic publication footprint through direct Denmark sample evidence.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:troualwesse:belgium,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Trou Al'Wesse,Trou Al'Wesse,Belgium,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:tsakaektsy:armenia,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Tsakaektsy,Tsakaektsy,Armenia,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:ulucakhyk:turkey,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Ulucak Höyük,Ulucak Höyük,Turkey,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:ummqseir:syria,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Umm Qseir,Umm Qseir,Syria,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:undirjunkariusfltti:faroes,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Undir Junkariusfløtti,Undir Junkariusfløtti,Faroes,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:untervazhaselbodensenke:switzerland,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Untervaz-Haselbodensenke,Untervaz-Haselbodensenke,Switzerland,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:vinabelobrdo:serbia,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Vinča Belo Brdo,Vinča Belo Brdo,Serbia,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:vlasac:serbia,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Vlasac,Vlasac,Serbia,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:vrti:romania,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Vărăşti,Vărăşti,Romania,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:wageningen:netherlands,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Wageningen,Wageningen,Netherlands,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:zambujal:portugal,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Zambujal,Zambujal,Portugal,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:zurichmozartstrasse:switzerland,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Zurich-Mozartstrasse,Zurich-Mozartstrasse,Switzerland,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
sus_scrofa_domesticus:locality:prjeb30282:zurichseefeld:switzerland,Sus scrofa domesticus,pig,PRJEB30282,ENA,PRJEB30282,archive_reads,primary_paper_pinned,primary_paper_pinned,Zurich-Seefeld,Zurich-Seefeld,Switzerland,,,,,unknown,,,,,mixed_radiocarbon_and_archaeological_context,unresolved,unresolved,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
