species_latin_name,species_common_name,project_accession,repo_stable_sample_id,preferred_sample_label,sample_basis,sample_evidence_status,sample_identity_resolution,sample_ambiguity_note,chronology_text,chronology_strength,chronology_provenance_path,chronology_provenance_kind,chronology_provenance_locator,chronology_provenance_text,chronology_normalization_status,time_start_bp,time_end_bp,time_mean_bp,dating_basis,chronology_conflict_note,review_note
Equus caballus,horse,PRJEB44430,prjeb44430:samea9533240,Gral13_Fra_m16500,supplementary_table_sample_label_anchor,direct_table_extracted,final,,18450 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row51,"Gral13_Fra_m16500 | 44.499039 N, 1.692232 E | Igue du Gral | France | LP-SFR | natural trap cave, Palaeolithic | 218230 | 15120 | 60 | -16699 | -16301 | 16500 | 18450 | F | this study | 1 | 3 | 3 | 468062599 | 68573016 | 536635615 | - | - | - | 239.43840623099999 | 5.1724573942600003 | 1.09700000000",normalized_point,18450,18450,18450,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB44430,prjeb44430:samea9533241,Gral14_Fra_m21655,supplementary_table_sample_label_anchor,direct_table_extracted,final,,23605 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row52,"Gral14_Fra_m21655 | 44.499039 N, 1.692232 E | Igue du Gral | France | LP-SFR | natural trap cave, Palaeolithic | 218231 | 19660 | 90 | -21909 | -21401 | 21655 | 23605 | M | this study | 1 | 3 | 3 | 291942877 | 31126506 | 323069383 | - | - | - | 182.70491312199999 | 3.5407050194699998 | 1.27199999999",normalized_point,23605,23605,23605,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB44430,prjeb44430:samea9533242,Gral1_Fra_m16101,supplementary_table_sample_label_anchor,direct_table_extracted,final,,18051 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row49,"Gral1_Fra_m16101 | 44.499039 N, 1.692232 E | Igue du Gral | France | LP-SFR | natural trap cave, Palaeolithic | 218229 | 14730 | 50 | -16263 | -15938 | 16101 | 18051 | M | this study | 1 | 3 | 3 | 248367994 | 55975926 | 304343920 | - | - | - | 92.783642899900002 | 2.2087312042999998 | 1.030000000000",normalized_point,18051,18051,18051,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB44430,prjeb44430:samea9533243,Gral2_Fra_m18924,supplementary_table_sample_label_anchor,direct_table_extracted,final,,20874 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row53,"Gral2_Fra_m18924 | 44.499039 N, 1.692232 E | Igue du Gral | France | LP-SFR | natural trap cave, Palaeolithic (*3) | - | - | - | - | - | 18924 | 20874 | F | this study | 1 | 3 | 3 | 195829252 | 10167572 | 205996824 | - | - | - | 103.360395446 | 2.95156377669 | 1.3990000000000001E-3 | 1.81661045047 |",normalized_point,20874,20874,20874,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB44430,prjeb44430:samea9533244,Gral3_Fra_m18924,supplementary_table_sample_label_anchor,direct_table_extracted,final,,20874 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row54,"Gral3_Fra_m18924 | 44.499039 N, 1.692232 E | Igue du Gral | France | LP-SFR | natural trap cave, Palaeolithic (*3) | - | - | - | - | - | 18924 | 20874 | F | this study | 1 | 3 | 3 | 184098122 | 66474438 | 250572560 | - | - | - | 61.054823247500003 | 1.6964107981000001 | 1.0610000000000001E-3 | 1.021",normalized_point,20874,20874,20874,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB44430,prjeb44430:samea9533245,Gral4_Fra_m18924,supplementary_table_sample_label_anchor,direct_table_extracted,final,,20874 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row55,"Gral4_Fra_m18924 | 44.499039 N, 1.692232 E | Igue du Gral | France | LP-SFR | natural trap cave, Palaeolithic (*3) | - | - | - | - | - | 18924 | 20874 | F | this study | 1 | 3 | 3 | 231992138 | 30038894 | 262031032 | - | - | - | 101.29460754900001 | 2.82315533399 | 1.1739999999999999E-3 | 1.64117694",normalized_point,20874,20874,20874,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB44430,prjeb44430:samea9533246,Gral5_Fra_m18924,supplementary_table_sample_label_anchor,direct_table_extracted,final,,20874 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row56,"Gral5_Fra_m18924 | 44.499039 N, 1.692232 E | Igue du Gral | France | LP-SFR | natural trap cave, Palaeolithic (*3) | - | - | - | - | - | 18924 | 20874 | F | this study | 1 | 3 | 3 | 259445402 | 31631066 | 291076468 | - | - | - | 67.151288196500005 | 1.84153168712 | 1.3680000000000001E-3 | 1.08304320",normalized_point,20874,20874,20874,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB44430,prjeb44430:samea9533247,Gral6_Fra_m18924,supplementary_table_sample_label_anchor,direct_table_extracted,final,,20874 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row57,"Gral6_Fra_m18924 | 44.499039 N, 1.692232 E | Igue du Gral | France | LP-SFR | natural trap cave, Palaeolithic (*3) | - | - | - | - | - | 18924 | 20874 | M | this study | 1 | 3 | 3 | 385097851 | 92673194 | 477771045 | - | - | - | 131.509586579 | 3.5231904252200001 | 1.24E-3 | 2.16062897145 | 3.980000",normalized_point,20874,20874,20874,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB44430,prjeb44430:samea9533248,Gral7_Fra_m19670,supplementary_table_sample_label_anchor,direct_table_extracted,final,,21620 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row58,"Gral7_Fra_m19670 | 44.499039 N, 1.692232 E | Igue du Gral | France | LP-SFR | natural trap cave, Palaeolithic | 218232 | 17770 | 70 | -19941 | -19398 | 19670 | 21620 | M | this study | 1 | 3 | 3 | 221254616 | 11972782 | 233227398 | - | - | - | 175.97843019800001 | 3.95322264681 | 9.6199999999999996E",normalized_point,21620,21620,21620,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB44430,prjeb44430:samea9533249,Gral8_Fra_m18924,supplementary_table_sample_label_anchor,direct_table_extracted,final,,20874 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row59,"Gral8_Fra_m18924 | 44.499039 N, 1.692232 E | Igue du Gral | France | LP-SFR | natural trap cave, Palaeolithic (*3) | - | - | - | - | - | 18924 | 20874 | F | this study | 1 | 3 | 3 | 347544077 | 65440784 | 412984861 | - | - | - | 59.410665068900002 | 2.0514143063999999 | 1.0809999999999999E-3 | 1.149",normalized_point,20874,20874,20874,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB44430,prjeb44430:samea9533250,Gral9_Fra_m18924,supplementary_table_sample_label_anchor,direct_table_extracted,final,,20874 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row60,"Gral9_Fra_m18924 | 44.499039 N, 1.692232 E | Igue du Gral | France | LP-SFR | natural trap cave, Palaeolithic (*3) | - | - | - | - | - | 18924 | 20874 | M | this study | 1 | 3 | 3 | 572686825 | 92704638 | 665391463 | - | - | - | 171.697783104 | 3.7273295989799999 | 1.0989999999999999E-3 | 2.22138155",normalized_point,20874,20874,20874,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB44430,prjeb44430:samea9533251,GVA9010_Mon_m1057,supplementary_table_sample_label_anchor,direct_table_extracted,final,,3007 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row70,"GVA9010_Mon_m1057 | 47.750843 N, 101.369458 E | Tatsyn Ereg | Mongolia | DOM2 | burial site, Bronze Age Deer Stone Complex (*4) | - | - | - | - | - | 1057 | 3007 | M | this study | 1 | 1 | 1 | 21579662 | 2488414 | 24068076 | - | - | - | 3.3479328939499999 | 0.104975158651 | 1.4480000000000001E-3 | 6",normalized_point,3007,3007,3007,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB44430,prjeb44430:samea9533252,GVA9035_Mon_m1024,supplementary_table_sample_label_anchor,direct_table_extracted,final,,2974 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row71,"GVA9035_Mon_m1024 | 47.750843 N, 101.369458 E | Tatsyn Ereg | Mongolia | DOM2 | burial site, Bronze Age Deer Stone Complex | - | 2860 | 25 | -1117 | -931 | 1024 | 2974 | F | this study | 1 | 4 | 4 | 800392170 | 127023012 | 927415182 | - | - | - | 371.08633912499999 | 9.1519664289500007 | 1.142E-3 | ",normalized_point,2974,2974,2974,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB44430,prjeb44430:samea9533253,GVA9036_Mon_m1013,supplementary_table_sample_label_anchor,direct_table_extracted,final,,2963 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row72,"GVA9036_Mon_m1013 | 47.750843 N, 101.369458 E | Tatsyn Ereg | Mongolia | DOM2 | burial site, Bronze Age Deer Stone Complex | - | 2840 | 25 | -1108 | -917 | 1013 | 2963 | M | this study | 1 | 4 | 4 | 332897141 | 17967208 | 350864349 | - | - | - | 126.647573397 | 4.6427958310699999 | 1.226000000000000",normalized_point,2963,2963,2963,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB44430,prjeb44430:samea9533254,GVA9037_Mon_m1013,supplementary_table_sample_label_anchor,direct_table_extracted,final,,2963 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row73,"GVA9037_Mon_m1013 | 47.750843 N, 101.369458 E | Tatsyn Ereg | Mongolia | DOM2 | burial site, Bronze Age Deer Stone Complex | - | 2840 | 25 | -1108 | -917 | 1013 | 2963 | F | this study | 1 | 4 | 4 | 424189472 | 113599280 | 537788752 | - | - | - | 109.273097663 | 4.6564380705200001 | 1.14100000000000",normalized_point,2963,2963,2963,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB44430,prjeb44430:samea9533255,GVA9042_Mon_m1068,supplementary_table_sample_label_anchor,direct_table_extracted,final,,3018 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row109,"GVA9042_Mon_m1068 | 49.830833 N, 89.99 E | Burgast | Mongolia | DOM2 | cemetery, Late Bronze Age Khirigsuur | - | 2885 | 25 | -1196 | -940 | 1068 | 3018 | M | this study | 1 | 4 | 4 | 241013934 | 22225762 | 263239696 | - | - | - | 189.95584182100001 | 4.9095357223400002 | 9.9099999999999991E-4 | 3.1",normalized_point,3018,3018,3018,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB44430,prjeb44430:samea9533256,Halvai2_Kaz_m1856,supplementary_table_sample_label_anchor,direct_table_extracted,final,,3806 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row202,"Halvai2_Kaz_m1856 | 52.843 N, 62.9029 E | Halvai | Kazakhstan | DOM2 | burial site, Bronze Age Sintashta Culture | 199626 | 3535 | 20 | -1938 | -1773 | 1856 | 3806 | M | this study | 1 | 4 | 4 | 114175596 | 14075820 | 128251416 | - | - | - | 80.362013181500004 | 2.6250074833700001 | 8.94000000000000",normalized_point,3806,3806,3806,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB44430,prjeb44430:samea9533257,Halvai3_Kaz_m1856,supplementary_table_sample_label_anchor,direct_table_extracted,final,,3806 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row203,"Halvai3_Kaz_m1856 | 52.843 N, 62.9029 E | Halvai | Kazakhstan | DOM2 | burial site, Bronze Age Sintashta Culture | 199622 | 3535 | 20 | -1938 | -1773 | 1856 | 3806 | F | this study | 1 | 4 | 4 | 150377541 | 27434334 | 177811875 | - | - | - | 120.48358298399999 | 3.4241576487400001 | 9.02000000000000",normalized_point,3806,3806,3806,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB44430,prjeb44430:samea9533258,Hantx9_Mon_m775,supplementary_table_sample_label_anchor,direct_table_extracted,final,,2725 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row105,"Hantx9_Mon_m775 | 49.56105 N, 103.2428 E | Khantain-tov | Mongolia | DOM2 | burial site, Iron Age Deer Stone Complex, 1st halft of 8th century BCE | - | - | - | - | - | 775 | 2725 | F | this study | 1 | 3 | 3 | 304620362 | 104323034 | 408943396 | - | - | - | 64.351168364299994 | 2.5058435760800002 |",normalized_point,2725,2725,2725,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB44430,prjeb44430:samea9533260,Hasanlu2327_Ira_m768,supplementary_table_sample_label_anchor,direct_table_extracted,final,,2718 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row15,"Hasanlu2327_Ira_m768 | 37.004486 N, 45.458817 E | Tepe Hasanlu | Iran | DOM2 | fortified settlement, Iron Age (*5) | - | - | - | - | - | 768 | 2718 | M | this study | 1 | 4 | 4 | 131679122 | 41688494 | 173367616 | - | - | - | 203.45805871799999 | 1.3017264228300001 | 1.2030000000000001E-3 | 0.724522",normalized_point,2718,2718,2718,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB44430,prjeb44430:samea9533263,Hasanlu3398_Ira_m768,supplementary_table_sample_label_anchor,direct_table_extracted,final,,2718 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row18,"Hasanlu3398_Ira_m768 | 37.004486 N, 45.458817 E | Tepe Hasanlu | Iran | DOM2 | fortified settlement, Iron Age (*5) | - | - | - | - | - | 768 | 2718 | F | this study | 1 | 4 | 4 | 137051510 | 17027876 | 154079386 | - | - | - | 178.852366687 | 1.6814500115 | 7.3999999999999999E-4 | 1.08112321421 | 2.0",normalized_point,2718,2718,2718,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB44430,prjeb44430:samea9533266,HasanluV31E_Ira_m768,supplementary_table_sample_label_anchor,direct_table_extracted,final,,2718 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row21,"HasanluV31E_Ira_m768 | 37.004486 N, 45.458817 E | Tepe Hasanlu | Iran | DOM2 | fortified settlement, Iron Age (*5) | - | - | - | - | - | 768 | 2718 | M | this study | 1 | 3 | 3 | 172890130 | 6844486 | 179734616 | - | - | - | 135.01497902899999 | 3.2604065800400002 | 6.78E-4 | 1.9850249575800001 | 1.",normalized_point,2718,2718,2718,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB44430,prjeb44430:samea9533267,Hohler1x1_Ger_m2679,supplementary_table_sample_label_anchor,direct_table_extracted,final,,4629 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row112,"Hohler1x1_Ger_m2679 | 50.06053 N, 11.104783 E | Hohler Stein bei Schwabthal | Germany | CWC | settlement, Late Neolithic Corded Ware Culture | 224892 | 4095 | 20 | -2851 | -2506 | 2679 | 4629 | F | this study | 1 | 4 | 4 | 152894951 | 81066588 | 233961539 | - | - | - | 314.63576992200001 | 0.8381703",normalized_point,4629,4629,4629,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB44430,prjeb44430:samea9533268,Hohler1x2_Ger_m2681,supplementary_table_sample_label_anchor,direct_table_extracted,final,,4631 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row113,"Hohler1x2_Ger_m2681 | 50.06053 N, 11.104783 E | Hohler Stein bei Schwabthal | Germany | CWC | settlement, Late Neolithic Corded Ware Culture (*6) | - | - | - | - | - | 2681 | 4631 | F | this study | 1 | 4 | 4 | 208723025 | 85829400 | 294552425 | - | - | - | 2016.8085679999999 | 1.2149707302099999 | ",normalized_point,4631,4631,4631,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB44430,prjeb44430:samea9533269,Hohler2_Ger_m2719,supplementary_table_sample_label_anchor,direct_table_extracted,final,,4669 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row114,"Hohler2_Ger_m2719 | 50.06053 N, 11.104783 E | Hohler Stein bei Schwabthal | Germany | CWC | settlement, Late Neolithic Corded Ware Culture | 224893 | 4115 | 20 | -2860 | -2578 | 2719 | 4669 | F | this study | 1 | 4 | 4 | 113184094 | 26044466 | 139228560 | - | - | - | 176.48298382300001 | 1.305798162",normalized_point,4669,4669,4669,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB44430,prjeb44430:samea9533270,Hohler3x1_Ger_m2676,supplementary_table_sample_label_anchor,direct_table_extracted,final,,4626 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row115,"Hohler3x1_Ger_m2676 | 50.06053 N, 11.104783 E | Hohler Stein bei Schwabthal | Germany | CWC | settlement, Late Neolithic Corded Ware Culture | 224894 | 4090 | 20 | -2849 | -2502 | 2676 | 4626 | F | this study | 1 | 4 | 4 | 67753436 | 4714970 | 72468406 | - | - | - | 179.33858598 | 1.29074833525 | 9.",normalized_point,4626,4626,4626,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB44430,prjeb44430:samea9533271,Hohler3x2_Ger_m2681,supplementary_table_sample_label_anchor,direct_table_extracted,final,,4631 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row116,"Hohler3x2_Ger_m2681 | 50.06053 N, 11.104783 E | Hohler Stein bei Schwabthal | Germany | CWC | settlement, Late Neolithic Corded Ware Culture (*6) | - | - | - | - | - | 2681 | 4631 | F | this study | 1 | 4 | 4 | 128298020 | 45913790 | 174211810 | - | - | - | 789.23888555999997 | 0.67455300849499999 |",normalized_point,4631,4631,4631,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB44430,prjeb44430:samea9533272,Hohler3x3_Ger_m2681,supplementary_table_sample_label_anchor,direct_table_extracted,final,,4631 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row117,"Hohler3x3_Ger_m2681 | 50.06053 N, 11.104783 E | Hohler Stein bei Schwabthal | Germany | CWC | settlement, Late Neolithic Corded Ware Culture (*6) | - | - | - | - | 2681 | 4631 | F | this study | 1 | 4 | 4 | 171073725 | 15930228 | 187003953 | - | - | - | 699.49460754899997 | 2.5109691411199999 | 1.19",normalized_point,4631,4631,4631,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB44430,prjeb44430:samea9533273,Kan22_Tur_m2386,supplementary_table_sample_label_anchor,direct_table_extracted,final,,4336 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row41,"Kan22_Tur_m2386 | 41.721357 N, 27.225306 E | Kirklareli-Kanligecit | Turkey | Kan22 | settlement, Early Bronze Age | 199247 | 3905 | 15 | -2466 | -2306 | 2386 | 4336 | M | this study | 1 | 5 | 5 | 1252124037 | 469098988 | 1721223025 | - | - | - | 645.49346914299997 | 4.0166719450099997 | 1.077E-3 | ",normalized_point,4336,4336,4336,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB44430,prjeb44430:samea9533274,KB212_Rus_m29656,supplementary_table_sample_label_anchor,direct_table_extracted,final,,31606 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row150,"KB212_Rus_m29656 | 51.376 N, 39.071 E | Kostenki | Russia | URAL | settlement, Upper Palaeolithic | 218234 | 27640 | 240 | -30111 | -29201 | 29656 | 31606 | M | this study | 1 | 4 | 4 | 287474853 | 69113288 | 356588141 | - | - | - | 105.857819053 | 2.5095287760099998 | 1.1869999999999999E-3 | 1.3184",normalized_point,31606,31606,31606,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
Equus caballus,horse,PRJEB44430,prjeb44430:samea9533275,KB217_Rus_m34198,supplementary_table_sample_label_anchor,direct_table_extracted,final,,36148 BP,sample_owned_interval,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row267,"KB217_Rus_m34198 | 62.083 N, 58.083 E | Medvezhiya cave | Russia | URAL | cave, Upper Palaeolithic (*7) | - | - | - | - | - | 34198 | 36148 | F | this study | 1 | 4 | 4 | 393362409 | 180843866 | 574206275 | - | - | - | 8.1183942480500004 | 0.17731560316299999 | 3.9659999999999999E-3 | 4.003350796860",normalized_point,36148,36148,36148,mixed_radiocarbon_and_archaeological_context,Sample-owned chronology disagrees with the project-level chronology interval.,Chronology keeps the sample-owned claim because it conflicts with the project-level context row.
