project_accession,species_latin_name,source_surface,source_claim_scope,supporting_sample_count,original_locality_text,resolved_locality_text,locality_class,site_name,municipality_name,region_name,country_name,broader_geography,geocoding_safe_token,source_artifact_path,source_artifact_kind,source_locator,source_excerpt
PRJEB81815,Felis catus,supplementary_table,sample_owned_locality,1,"Sardinia, Nuoro - around Bitti","Sardinia, Nuoro - around Bitti",excavation_site,"Sardinia, Nuoro - around Bitti",,,Italy,,sardinianuoroaroundbitti,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,tracked_source_artifact,sample_accession:SAMEA120246588 || science.adt2642_tables s1_to_s8.xlsx#Table_S4!row6,ENA identifies SAMEA120246588 as Felis silvestris lybica (tax_id 61377). Exact workbook join 55_Fsl; source chronology: modern.
PRJEB81815,Felis catus,supplementary_table,sample_owned_locality,1,"Sassari, palazzo ducale, Sardinia","Sassari, palazzo ducale, Sardinia",excavation_site,"Sassari, palazzo ducale, Sardinia",,,Italy,,sassaripalazzoducalesardinia,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,tracked_source_artifact,sample_accession:SAMEA120246577 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row92 -> Table_S1!row135,ENA identifies SAMEA120246577 as Felis catus (tax_id 9685). Exact workbook join SDUC02B; source chronology: 19th AD.
PRJEB81815,Felis catus,supplementary_table,sample_owned_locality,1,"Sicily, monti Nebrodi","Sicily, monti Nebrodi",excavation_site,"Sicily, monti Nebrodi",,,Italy,,sicilymontinebrodi,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,tracked_source_artifact,sample_accession:SAMEA120246591 || science.adt2642_tables s1_to_s8.xlsx#Table_S4!row9,ENA identifies SAMEA120246591 as Felis silvestris silvestris (tax_id 463207). Exact workbook join 79_Fss; source chronology: modern.
PRJEB81815,Felis catus,supplementary_table,sample_owned_locality,1,"Tabernas, Spain","Tabernas, Spain",excavation_site,"Tabernas, Spain",,,Spain,,tabernasspain,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,tracked_source_artifact,sample_accession:SAMEA120246578 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row93 -> Table_S1!row192,"ENA identifies SAMEA120246578 as Felis silvestris silvestris (tax_id 463207). Exact workbook join TAB02B; source chronology: 2,700-2,400 BC (Phase III)."
PRJEB81815,Felis catus,supplementary_table,sample_owned_locality,1,"Tertenia, Sardinia","Tertenia, Sardinia",excavation_site,"Tertenia, Sardinia",,,Italy,,terteniasardinia,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,tracked_source_artifact,sample_accession:SAMEA120246579 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row95 -> Table_S1!row144,ENA identifies SAMEA120246579 as Felis catus (tax_id 9685). Exact workbook join TERT03; source chronology: 4th-5th c AD.
PRJEB81815,Felis catus,supplementary_table,sample_owned_locality,1,"Tongeren, Industrie Oost","Tongeren, Industrie Oost",excavation_site,"Tongeren, Industrie Oost",,,Belgium,,tongerenindustrieoost,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,tracked_source_artifact,sample_accession:SAMEA120246580 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row96 -> Table_S1!row25,ENA identifies SAMEA120246580 as Felis silvestris silvestris (tax_id 463207). Exact workbook join TON03; source chronology: 40BC (4.0%) 10BC / AD (91.4%) 130AD.
PRJEB81815,Felis catus,supplementary_table,sample_owned_locality,1,Traismauer,Traismauer,excavation_site,Traismauer,,,Austria,,traismauer,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,tracked_source_artifact,sample_accession:SAMEA120246581 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row97 -> Table_S1!row18,ENA identifies SAMEA120246581 as Felis catus (tax_id 9685). Exact workbook join TRMR01B; source chronology: 60AD (95.4%) 220AD.
PRJEB81815,Felis catus,supplementary_table,sample_owned_locality,1,Tuscany,Tuscany,excavation_site,Tuscany,,,Italy,,tuscany,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,tracked_source_artifact,sample_accession:SAMEA120246592 || science.adt2642_tables s1_to_s8.xlsx#Table_S4!row10,ENA identifies SAMEA120246592 as Felis silvestris silvestris (tax_id 463207). Exact workbook join 99_Fss; source chronology: modern.
PRJEB81815,Felis catus,supplementary_table,sample_owned_locality,1,Tuscany - Maremma - Bivio Gavorrano,Tuscany - Maremma - Bivio Gavorrano,excavation_site,Tuscany - Maremma - Bivio Gavorrano,,,Italy,,tuscanymaremmabiviogavorrano,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,tracked_source_artifact,sample_accession:SAMEA120246589 || science.adt2642_tables s1_to_s8.xlsx#Table_S4!row7,ENA identifies SAMEA120246589 as Felis silvestris silvestris (tax_id 463207). Exact workbook join 66_Fss; source chronology: modern.
PRJEB81815,Felis catus,supplementary_table,sample_owned_locality,1,Umbria - Perugia - Cascia,Umbria - Perugia - Cascia,excavation_site,Umbria - Perugia - Cascia,,,Italy,,umbriaperugiacascia,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,tracked_source_artifact,sample_accession:SAMEA120246594 || science.adt2642_tables s1_to_s8.xlsx#Table_S4!row12,ENA identifies SAMEA120246594 as Felis silvestris silvestris (tax_id 463207). Exact workbook join 1294_Fss; source chronology: modern.
PRJEB81815,Felis catus,supplementary_table,sample_owned_locality,1,Umbria - Perugia - Vallo di Nera,Umbria - Perugia - Vallo di Nera,excavation_site,Umbria - Perugia - Vallo di Nera,,,Italy,,umbriaperugiavallodinera,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,tracked_source_artifact,sample_accession:SAMEA120246595 || science.adt2642_tables s1_to_s8.xlsx#Table_S4!row13,ENA identifies SAMEA120246595 as Felis silvestris silvestris (tax_id 463207). Exact workbook join 1302_Fss; source chronology: modern.
PRJEB81815,Felis catus,supplementary_table,sample_owned_locality,1,"village Belene, Svishtov district (с. Белене, Свищовско)","village Belene, Svishtov district (с. Белене, Свищовско)",excavation_site,"village Belene, Svishtov district (с. Белене, Свищовско)",,,Bulgaria,,villagebelenesvishtovdistrictсбеленесвищовско,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,tracked_source_artifact,sample_accession:SAMEA120246600 || science.adt2642_tables s1_to_s8.xlsx#Table_S4!row18,ENA identifies SAMEA120246600 as Felis silvestris silvestris (tax_id 463207). Exact workbook join BG07; source chronology: 20th century.
PRJEB81815,Felis catus,supplementary_table,sample_owned_locality,1,Viminacium-Nad Klepačkom,Viminacium-Nad Klepačkom,excavation_site,Viminacium-Nad Klepačkom,,,Serbia,,viminaciumnadklepačkom,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,tracked_source_artifact,sample_accession:SAMEA120246584 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row100 -> Table_S1!row179,ENA identifies SAMEA120246584 as Felis silvestris silvestris (tax_id 463207). Exact workbook join VIN04; source chronology: 990AD (49.5%) 1050AD / 1080AD (45.9%) 1160AD.
PRJEB81815,Felis catus,supplementary_table,sample_owned_locality,2,Viminacium/Amphitheatre,Viminacium/Amphitheatre,excavation_site,Viminacium/Amphitheatre,,,Serbia,,viminaciumamphitheatre,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,tracked_source_artifact,sample_accession:SAMEA120246582 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row98 -> Table_S1!row172,ENA identifies SAMEA120246582 as Felis catus (tax_id 9685). Exact workbook join VIA04; source chronology: 250AD (16.8%) 280AD / 330AD (78.6%) 420AD.
PRJEB81815,Felis catus,supplementary_table,sample_owned_locality,4,"Yenikapı, Marmaray exc.","Yenikapı, Marmaray exc.",excavation_site,"Yenikapı, Marmaray exc.",,,Turkey,,yenikapımarmarayexc,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,tracked_source_artifact,sample_accession:SAMEA120246556 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row61 -> Table_S1!row210,ENA identifies SAMEA120246556 as Felis catus (tax_id 9685). Exact workbook join MRY07; source chronology: 4th-14th cent AD?.
PRJEB81815,Felis catus,tracked_source_artifact,project_context_site,3,,,unresolved,,,,,,,,,,
