project_accession,species_latin_name,species_common_name,repo_stable_sample_id,preferred_sample_label,sample_basis,sample_evidence_status,sample_identity_resolution,sample_ambiguity_note,assigned_locality_text,locality_resolution_status,assigned_locality_class,normalized_display_spelling,geocoding_safe_token,site_name,municipality_name,region_name,country_name,broader_geography,evidence_source_surface,location_evidence_artifact_path,location_evidence_artifact_kind,location_evidence_locator,location_evidence_text,coordinate_basis,coordinate_mapping_posture,coordinate_confidence,chronology_text,locality_evidence_bucket,review_note
PRJEB75467,Bos taurus,cattle,prjeb75467:samea115574441,Ska1,supplementary_table_archive_primary_source_join,direct_table_extracted,final,,Nevishög,direct_sample_site,excavation_site,Nevishög,nevishög,Nevishög,,,Sweden,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-024-08112-6/supplementary/41586_2024_8112_MOESM3_ESM.xlsx || data/adna/governance/source_library/projects/PRJEB75467/archive_metadata.html,article_or_archive_text,"Supplementary Data 1!A34:Y34 || sample_accession:SAMEA115574441;submitted_filename_prefix:Ska1;tsv_lines:246,319,320,354,593 || sample_accession:SAMEA115574441","workbook sample Ska1 | specimen Lzzz/3362 L62 | locality Nevishög, Sweden | source proximal coordinates 55.6219, 13.2297 | source BP claim 9536-9133 | canonical BP interval [9133, 9536] | published analysis mean 9334.5 BP | normalized integer mean 9334 BP; source decimal precision retained in the published analysis mean | source taxonomy Bos primigenius | population label ""Holocene Wild Scandinavia"" | admitted only as explicit wild/progenitor context || ENA archive metadata identifies sample SAMEA115574441 as Bos primigenius (tax_id 9909).",supplementary_proximal_site_coordinates,mappable_point,approximate,9133-9536 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB75467,Bos taurus,cattle,prjeb75467:samea115574442,Ska3,supplementary_table_archive_primary_source_join,direct_table_extracted,final,,Skåne,direct_sample_site,excavation_site,Skåne,skåne,Skåne,,,Sweden,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-024-08112-6/supplementary/41586_2024_8112_MOESM3_ESM.xlsx || data/adna/governance/source_library/projects/PRJEB75467/archive_metadata.html,article_or_archive_text,"Supplementary Data 1!A33:Y33 || sample_accession:SAMEA115574442;submitted_filename_prefix:Ska3;tsv_lines:248,251,648 || sample_accession:SAMEA115574442","workbook sample Ska3 | specimen Lzzz/3284 L84 | locality Skåne, Sweden | source proximal coordinates 55.8476269883224, 13.8093770947441 | source BP claim 9657-9434 | canonical BP interval [9434, 9657] | published analysis mean 9545.5 BP | normalized integer mean 9546 BP; source decimal precision retained in the published analysis mean | source taxonomy Bos primigenius | population label ""Holocene Wild Scandinavia"" | admitted only as explicit wild/progenitor context || ENA archive metadata identifies sample SAMEA115574442 as Bos primigenius (tax_id 9909).",supplementary_proximal_site_coordinates,mappable_point,approximate,9434-9657 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB75467,Bos taurus,cattle,prjeb75467:samea115574443,Tango1,supplementary_table_archive_primary_source_join,direct_table_extracted,final,,Former Soviet Union,direct_sample_site,excavation_site,Former Soviet Union,formersovietunion,Former Soviet Union,,,Unknown,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-024-08112-6/supplementary/41586_2024_8112_MOESM3_ESM.xlsx || data/adna/governance/source_library/projects/PRJEB75467/archive_metadata.html,article_or_archive_text,"Supplementary Data 1!A22:Y22 || sample_accession:SAMEA115574443;submitted_filename_prefix:Tango1;tsv_lines:168,170,172,173,356,499 || sample_accession:SAMEA115574443","workbook sample Tango1 | specimen 21998.0 | locality Former Soviet Union, Unknown | source proximal coordinates Unknown, Unknown | source BP claim 4068-3840 | canonical BP interval [3840, 4068] | published analysis mean 3954 BP | source taxonomy Bos primigenius | population label ""Holocene Wild Unknown"" | admitted only as explicit wild/progenitor context || ENA archive metadata identifies sample SAMEA115574443 as Bos primigenius (tax_id 9909).",,,,3840-4068 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB75467,Bos taurus,cattle,prjeb75467:samea115574444,Tango2,supplementary_table_archive_primary_source_join,direct_table_extracted,final,,Former Soviet Union,direct_sample_site,excavation_site,Former Soviet Union,formersovietunion,Former Soviet Union,,,Unknown,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-024-08112-6/supplementary/41586_2024_8112_MOESM3_ESM.xlsx || data/adna/governance/source_library/projects/PRJEB75467/archive_metadata.html,article_or_archive_text,"Supplementary Data 1!A19:Y19 || sample_accession:SAMEA115574444;submitted_filename_prefix:Tango2;tsv_lines:55,175,176,423,500,501 || sample_accession:SAMEA115574444","workbook sample Tango2 | specimen 12888.0 | locality Former Soviet Union, Unknown | source proximal coordinates Unknown, Unknown | source BP claim 4525-4305 | canonical BP interval [4305, 4525] | published analysis mean 4415 BP | source taxonomy Bos primigenius | population label ""Holocene Wild Unknown"" | admitted only as explicit wild/progenitor context || ENA archive metadata identifies sample SAMEA115574444 as Bos primigenius (tax_id 9909).",,,,4305-4525 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB75467,Bos taurus,cattle,prjeb75467:samea115574445,Tri1,supplementary_table_archive_primary_source_join,direct_table_extracted,final,,Trier-Brüderkrankenhaus,direct_sample_site,excavation_site,Trier-Brüderkrankenhaus,trierbrüderkrankenhaus,Trier-Brüderkrankenhaus,,,Germany,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-024-08112-6/supplementary/41586_2024_8112_MOESM3_ESM.xlsx || data/adna/governance/source_library/projects/PRJEB75467/archive_metadata.html,article_or_archive_text,"Supplementary Data 1!A17:Y17 || sample_accession:SAMEA115574445;submitted_filename_prefix:Tri1;tsv_lines:50,51,52,53,54,156,157,159,161,162,164,165,167,359,488,489,490,491,492,493,494,495,496,497,498 || sample_accession:SAMEA115574445","workbook sample Tri1 | source specimen ID unavailable | locality Trier-Brüderkrankenhaus, Germany | source proximal coordinates 49.75, 6.633333 | source BP claim 10217-9902 | canonical BP interval [9902, 10217] | published analysis mean 10059.5 BP | normalized integer mean 10060 BP; source decimal precision retained in the published analysis mean | source taxonomy Bos primigenius | population label ""Holocene Wild Germany"" | admitted only as explicit wild/progenitor context || ENA archive metadata identifies sample SAMEA115574445 as Bos primigenius (tax_id 9909).",supplementary_proximal_site_coordinates,mappable_point,approximate,9902-10217 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB75467,Bos taurus,cattle,prjeb75467:samea115574446,Tula1,supplementary_table_archive_primary_source_join,direct_table_extracted,final,,Tula district,direct_sample_site,excavation_site,Tula district,tuladistrict,Tula district,,,Russia,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-024-08112-6/supplementary/41586_2024_8112_MOESM3_ESM.xlsx || data/adna/governance/source_library/projects/PRJEB75467/archive_metadata.html,article_or_archive_text,"Supplementary Data 1!A10:Y10 || sample_accession:SAMEA115574446;submitted_filename_prefix:Tula1;tsv_lines:252,254,257,261,265,322,324,326,328,330,332,334,336,338,340,341,343,345,347,349,351,353,355,357,358,360,393,395,397,424,435,594,595,596,597,598,599,600,601,602,603,604,605,606,659,660 || sample_accession:SAMEA115574446","workbook sample Tula1 | specimen TYR1/11159 | locality Tula district, Russia | source proximal coordinates 54.1927677001745, 37.6054675840347 | source BP claim 42386-40672 | canonical BP interval [40672, 42386] | published analysis mean 41529 BP | source taxonomy Bos primigenius | population label ""Pre-LGM North Asia"" | admitted only as explicit wild/progenitor context || ENA archive metadata identifies sample SAMEA115574446 as Bos primigenius (tax_id 9909).",supplementary_proximal_site_coordinates,mappable_point,approximate,40672-42386 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB75467,Bos taurus,cattle,prjeb75467:samea115574447,Uralsk1,supplementary_table_archive_primary_source_join,direct_table_extracted,final,,Uralsk,direct_sample_site,excavation_site,Uralsk,uralsk,Uralsk,,,Kazakhstan,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-024-08112-6/supplementary/41586_2024_8112_MOESM3_ESM.xlsx || data/adna/governance/source_library/projects/PRJEB75467/archive_metadata.html,article_or_archive_text,"Supplementary Data 1!A43:Y43 || sample_accession:SAMEA115574447;submitted_filename_prefix:Uralsk1;tsv_lines:267,270,272,276,279,281,361,399,400,436,437,607,661,662,663 || sample_accession:SAMEA115574447","workbook sample Uralsk1 | specimen 504/101 | locality Uralsk, Kazakhstan | source proximal coordinates 51.2309114639256, 51.3777185929244 | source chronology unavailable: workbook date fields are empty | source taxonomy Bos primigenius | population label ""Holocene Wild Pontic-Caspian Steppe"" | admitted only as explicit wild/progenitor context || ENA archive metadata identifies sample SAMEA115574447 as Bos primigenius (tax_id 9909).",supplementary_proximal_site_coordinates,mappable_point,approximate,,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB75467,Bos taurus,cattle,prjeb75467:samea115574448,Uzzo1,supplementary_table_archive_primary_source_join,direct_table_extracted,final,,"Grotta dell'Uzzo, Sicily",direct_sample_site,excavation_site,"Grotta dell'Uzzo, Sicily",grottadelluzzosicily,"Grotta dell'Uzzo, Sicily",,,Italy,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-024-08112-6/supplementary/41586_2024_8112_MOESM3_ESM.xlsx || data/adna/governance/source_library/projects/PRJEB75467/archive_metadata.html,article_or_archive_text,"Supplementary Data 1!A20:Y20 || sample_accession:SAMEA115574448;submitted_filename_prefix:Uzzo1;tsv_lines:284,285,288,291,362,363,365,366,368,369,371,372,608,609,610,611,649 || sample_accession:SAMEA115574448","workbook sample Uzzo1 | specimen Grotta dell'Uzzo | locality Grotta dell'Uzzo, Sicily, Italy | source proximal coordinates 37.5934202669809, 13.8526139597698 | source BP claim 9542-9429 | canonical BP interval [9429, 9542] | published analysis mean 9485.5 BP | normalized integer mean 9486 BP; source decimal precision retained in the published analysis mean | source taxonomy Bos primigenius | population label ""Holocene Wild Italy"" | admitted only as explicit wild/progenitor context || ENA archive metadata identifies sample SAMEA115574448 as Bos primigenius (tax_id 9909).",supplementary_proximal_site_coordinates,mappable_point,approximate,9429-9542 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB75467,Bos taurus,cattle,prjeb75467:samea115574449,Var1,supplementary_table_archive_primary_source_join,direct_table_extracted,final,,Varfolomeevka,direct_sample_site,excavation_site,Varfolomeevka,varfolomeevka,Varfolomeevka,,,Russia,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-024-08112-6/supplementary/41586_2024_8112_MOESM3_ESM.xlsx || data/adna/governance/source_library/projects/PRJEB75467/archive_metadata.html,article_or_archive_text,"Supplementary Data 1!A9:Y9 || sample_accession:SAMEA115574449;submitted_filename_prefix:Var1;tsv_lines:293,294,295,297,299,374,375,377,379,612,613,614,650 || sample_accession:SAMEA115574449","workbook sample Var1 | specimen 2494/2600 | locality Varfolomeevka, Russia | source proximal coordinates 51.6301587756887, 49.6658507598358 | source BP claim 7567-7426 | canonical BP interval [7426, 7567] | published analysis mean 7496.5 BP | normalized integer mean 7496 BP; source decimal precision retained in the published analysis mean | source taxonomy Bos primigenius | population label ""Holocene Wild Pontic-Caspian Steppe"" | admitted only as explicit wild/progenitor context || ENA archive metadata identifies sample SAMEA115574449 as Bos primigenius (tax_id 9909).",supplementary_proximal_site_coordinates,mappable_point,approximate,7426-7567 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB75467,Bos taurus,cattle,prjeb75467:samea115574450,Var2,supplementary_table_archive_primary_source_join,direct_table_extracted,final,,Varfolomeevka,direct_sample_site,excavation_site,Varfolomeevka,varfolomeevka,Varfolomeevka,,,Russia,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-024-08112-6/supplementary/41586_2024_8112_MOESM3_ESM.xlsx || data/adna/governance/source_library/projects/PRJEB75467/archive_metadata.html,article_or_archive_text,"Supplementary Data 1!A7:Y7 || sample_accession:SAMEA115574450;submitted_filename_prefix:Var2;tsv_lines:301,303,305,307,380,382,383,385,387,389,392,394,396,425,615,616,617,618,619,620,621 || sample_accession:SAMEA115574450","workbook sample Var2 | specimen 2494/2820 | locality Varfolomeevka, Russia | source proximal coordinates 51.6301587756887, 49.6658507598358 | source BP claim 7412-7164 | canonical BP interval [7164, 7412] | published analysis mean 7288 BP | source taxonomy Bos primigenius | population label ""Holocene Wild Pontic-Caspian Steppe"" | admitted only as explicit wild/progenitor context || ENA archive metadata identifies sample SAMEA115574450 as Bos primigenius (tax_id 9909).",supplementary_proximal_site_coordinates,mappable_point,approximate,7164-7412 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB75467,Bos taurus,cattle,prjeb75467:samea115574452,Vratsa1,supplementary_table_archive_primary_source_join,direct_table_extracted,final,,Vratsa,direct_sample_site,excavation_site,Vratsa,vratsa,Vratsa,,,Bulgaria,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-024-08112-6/supplementary/41586_2024_8112_MOESM3_ESM.xlsx || data/adna/governance/source_library/projects/PRJEB75467/archive_metadata.html,article_or_archive_text,"Supplementary Data 1!A6:Y6 || sample_accession:SAMEA115574452;submitted_filename_prefix:Vratsa1;tsv_lines:309,311,314,316,318,321,323,398,401,402,403,404,405,406,407,408,409,438,439,622,623,624,625,626,627,651,664,665 || sample_accession:SAMEA115574452","workbook sample Vratsa1 | specimen Sivushka | locality Vratsa, Bulgaria | source proximal coordinates 42.9726491502666, 24.118494664326 | source BP claim 6184-5932 | canonical BP interval [5932, 6184] | published analysis mean 6058 BP | source taxonomy Bos primigenius | population label ""Holocene Wild Balkans"" | admitted only as explicit wild/progenitor context || ENA archive metadata identifies sample SAMEA115574452 as Bos primigenius (tax_id 9909).",supplementary_proximal_site_coordinates,mappable_point,approximate,5932-6184 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB75467,Bos taurus,cattle,prjeb75467:samea115574454,Vratsa2,supplementary_table_archive_primary_source_join,direct_table_extracted,final,,Vratsa,direct_sample_site,excavation_site,Vratsa,vratsa,Vratsa,,,Bulgaria,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-024-08112-6/supplementary/41586_2024_8112_MOESM3_ESM.xlsx || data/adna/governance/source_library/projects/PRJEB75467/archive_metadata.html,article_or_archive_text,"Supplementary Data 1!A25:Y25 || sample_accession:SAMEA115574454;submitted_filename_prefix:Vratsa2;tsv_lines:325,327,329,410,411,628,652 || sample_accession:SAMEA115574454","workbook sample Vratsa2 | specimen Belcho | locality Vratsa, Bulgaria | source proximal coordinates 42.9726491502666, 24.118494664326 | source BP claim 6130 (6007-6244) | canonical BP interval [6007, 6244] | published analysis mean 6130.0 BP | source taxonomy Bos primigenius | population label ""Holocene Wild Balkans"" | admitted only as explicit wild/progenitor context || ENA archive metadata identifies sample SAMEA115574454 as Bos primigenius (tax_id 9909).",supplementary_proximal_site_coordinates,mappable_point,approximate,6007-6244 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB75467,Bos taurus,cattle,prjeb75467:samea115574455,YoA,supplementary_table_archive_primary_source_join,direct_table_extracted,final,,Yorkshire,direct_sample_site,excavation_site,Yorkshire,yorkshire,Yorkshire,,,Britain,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-024-08112-6/supplementary/41586_2024_8112_MOESM3_ESM.xlsx || data/adna/governance/source_library/projects/PRJEB75467/archive_metadata.html,article_or_archive_text,"Supplementary Data 1!A8:Y8 || sample_accession:SAMEA115574455;submitted_filename_prefix:YoA;tsv_lines:331,333,335,412,413,629,630,653 || sample_accession:SAMEA115574455","workbook sample YoA | specimen AM112 | locality Yorkshire, Britain | source proximal coordinates 54.1101, -2.2914 | source BP claim 4835-4584 | canonical BP interval [4584, 4835] | published analysis mean 4709.5 BP | normalized integer mean 4710 BP; source decimal precision retained in the published analysis mean | source taxonomy Bos primigenius | population label ""Holocene Wild Britain"" | admitted only as explicit wild/progenitor context || ENA archive metadata identifies sample SAMEA115574455 as Bos primigenius (tax_id 9909).",supplementary_proximal_site_coordinates,mappable_point,approximate,4584-4835 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB75467,Bos taurus,cattle,prjeb75467:samea115574456,Zea1,supplementary_table_archive_primary_source_join,direct_table_extracted,final,,Lundby I,direct_sample_site,excavation_site,Lundby I,lundbyi,Lundby I,,,Denmark,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-024-08112-6/supplementary/41586_2024_8112_MOESM3_ESM.xlsx || data/adna/governance/source_library/projects/PRJEB75467/archive_metadata.html,article_or_archive_text,"Supplementary Data 1!A36:Y36 || sample_accession:SAMEA115574456;submitted_filename_prefix:Zea1;tsv_lines:337,364,414,631,632 || sample_accession:SAMEA115574456","workbook sample Zea1 | specimen 3/1930 Hovedfelt II, P269/2021PB | locality Lundby I, Denmark | source proximal coordinates 55.3584015935903, 11.3931303537925 | source BP claim 7302 (6754-7744) | canonical BP interval [6754, 7744] | published analysis mean 7302.0 BP | source taxonomy Bos primigenius | population label ""Holocene Wild Scandinavia"" | admitted only as explicit wild/progenitor context || ENA archive metadata identifies sample SAMEA115574456 as Bos primigenius (tax_id 9909).",supplementary_proximal_site_coordinates,mappable_point,approximate,6754-7744 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB75467,Bos taurus,cattle,prjeb75467:samea115574457,Zea2,supplementary_table_archive_primary_source_join,direct_table_extracted,final,,Lundby I,direct_sample_site,excavation_site,Lundby I,lundbyi,Lundby I,,,Denmark,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-024-08112-6/supplementary/41586_2024_8112_MOESM3_ESM.xlsx || data/adna/governance/source_library/projects/PRJEB75467/archive_metadata.html,article_or_archive_text,"Supplementary Data 1!A41:Y41 || sample_accession:SAMEA115574457;submitted_filename_prefix:Zea2;tsv_lines:367,415,416 || sample_accession:SAMEA115574457","workbook sample Zea2 | specimen 3/1930 Hovedfelt II, E6, P270/2021PB | locality Lundby I, Denmark | source proximal coordinates 55.3584015935903, 11.3931303537925 | source BP claim 7296 (6748-7744) | canonical BP interval [6748, 7744] | published analysis mean 7296.0 BP | source taxonomy Bos primigenius | population label ""Holocene Wild Scandinavia"" | admitted only as explicit wild/progenitor context || ENA archive metadata identifies sample SAMEA115574457 as Bos primigenius (tax_id 9909).",supplementary_proximal_site_coordinates,mappable_point,approximate,6748-7744 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB75467,Bos taurus,cattle,prjeb75467:supplement:fre1,Fre1,supplementary_table_paper_only_sequence_refusal,direct_table_extracted,provisional,"Fre1 is paper-only: the workbook reports UDG treatment 'No' and 0.0 genomic coverage, while the pinned PRJEB75467 archive has no Fre1 filename or BioSample identity; an accession is not inferred.","Frederiksborg, Alsønderup",direct_sample_site,excavation_site,"Frederiksborg, Alsønderup",frederiksborgalsønderup,"Frederiksborg, Alsønderup",,,Denmark,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-024-08112-6/supplementary/41586_2024_8112_MOESM3_ESM.xlsx,supplementary_spreadsheet_row,Supplementary Data 1!A44:Y44,"workbook sample Fre1 | specimen ZMK16/1957 | locality Frederiksborg, Alsønderup, Denmark | source proximal coordinates 55.9346647197838, 12.3010578233008 | source BP claim 10751-10422 | canonical BP interval [10422, 10751] | published analysis mean 10586.5 BP | normalized integer mean 10586 BP; source decimal precision retained in the published analysis mean | source taxonomy Bos primigenius | population label ""Holocene Wild Scandinavia"" | admitted only as explicit wild/progenitor context | Fre1 is paper-only: the workbook reports UDG treatment 'No' and 0.0 genomic coverage, while the pinned PRJEB75467 archive has no Fre1 filename or BioSample identity; an accession is not inferred.",supplementary_proximal_site_coordinates,mappable_point,approximate,10422-10751 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
